Season,Player,From_Club,To_Club,From_League,To_League,Fee
22/23,Delano Burgzorg,heracles-almelo,1-fsv-mainz-05,NL2,L1,2000000.0
22/23,Dominik Kohr,eintracht-frankfurt,1-fsv-mainz-05,L1,L1,1500000.0
22/23,Jerry St. Juste,1-fsv-mainz-05,sporting-lissabon,L1,PO1,10000000.0
22/23,Moussa Niakhaté,1-fsv-mainz-05,nottingham-forest,L1,GB1,10000000.0
22/23,Luca Kilian,1-fsv-mainz-05,1-fc-koln,L1,L1,2000000.0
22/23,David Nemeth,1-fsv-mainz-05,fc-st-pauli,L1,L2,1300000.0
22/23,Dimitri Lavalée,1-fsv-mainz-05,kv-mechelen,L1,BE1,750000.0
22/23,Jonathan Meier,1-fsv-mainz-05,sg-dynamo-dresden,L1,L3,200000.0
22/23,Stanley Nsoki,fc-brugge,tsg-1899-hoffenheim,BE1,L1,12000000.0
22/23,Ozan Kabak,fc-schalke-04,tsg-1899-hoffenheim,L1,L1,7000000.0
22/23,Muhammed Damar,eintracht-frankfurt-u19,tsg-1899-hoffenheim,AJ3,L1,500000.0
22/23,John Brooks,benfica-lissabon,tsg-1899-hoffenheim,PO1,L1,300000.0
22/23,Georginio Rutter,tsg-1899-hoffenheim,leeds-united,L1,GB1,34000000.0
22/23,David Raum,tsg-1899-hoffenheim,rasenballsport-leipzig,L1,L1,26000000.0
22/23,João Klauss,tsg-1899-hoffenheim,st-louis-city-sc,L1,MLS1,3200000.0
22/23,Sargis Adamyan,tsg-1899-hoffenheim,1-fc-koln,L1,L1,2000000.0
22/23,Mijat Gacinovic,tsg-1899-hoffenheim,aek-athen,L1,GR1,1000000.0
22/23,David Otto,tsg-1899-hoffenheim,fc-st-pauli,L1,L2,250000.0
22/23,Konstantinos Stafylidis,tsg-1899-hoffenheim,vfl-bochum,L1,L1,250000.0
22/23,Jonas Omlin,montpellier-hsc,borussia-monchengladbach,FR1,L1,9000000.0
22/23,Nathan Ngoumou,fc-toulouse,borussia-monchengladbach,FR1,L1,8000000.0
22/23,Ko Itakura,manchester-city,borussia-monchengladbach,GB1,L1,5000000.0
22/23,Oscar Fraulo,fc-midtjylland,borussia-monchengladbach,DKAR,L1,2000000.0
22/23,Breel Embolo,borussia-monchengladbach,as-monaco,L1,FR1,12500000.0
22/23,Yann Sommer,borussia-monchengladbach,fc-bayern-munchen,L1,L1,9000000.0
22/23,László Bénes,borussia-monchengladbach,hamburger-sv,L1,L2,1500000.0
22/23,Jens Petter Hauge,ac-mailand,eintracht-frankfurt,IT1,L1,8199999.999999999
22/23,Lucas Alario,bayer-04-leverkusen,eintracht-frankfurt,L1,L1,6000000.0
22/23,Paxten Aaronson,philadelphia-union,eintracht-frankfurt,MLS1,L1,4000000.0
22/23,Kristijan Jakic,gnk-dinamo-zagreb,eintracht-frankfurt,KR1,L1,3500000.0
22/23,Mario Götze,psv-eindhoven,eintracht-frankfurt,NL1,L1,3000000.0
22/23,Hrvoje Smolcic,hnk-rijeka,eintracht-frankfurt,KR1,L1,2500000.0
22/23,Simon Simoni,fk-dinamo-tirana,eintracht-frankfurt,ALB2,L1,600000.0
22/23,Filip Kostić,eintracht-frankfurt,juventus-turin,L1,IT1,14700000.0
22/23,Steven Zuber,eintracht-frankfurt,aek-athen,L1,GR1,1600000.0
22/23,Dominik Kohr,eintracht-frankfurt,1-fsv-mainz-05,L1,L1,1500000.0
22/23,Rodrigo Zalazar,eintracht-frankfurt,fc-schalke-04,L1,L1,1500000.0
22/23,Ajdin Hrustić,eintracht-frankfurt,hellas-verona,L1,IT1,500000.0
22/23,Enrique Herrero,eintracht-frankfurt,real-madrid-u19,L1,-,300000.0
22/23,Jakub Kaminski,lech-posen,vfl-wolfsburg,PL1,L1,10000000.0
22/23,Mattias Svanberg,fc-bologna,vfl-wolfsburg,IT1,L1,9500000.0
22/23,Bartol Franjic,gnk-dinamo-zagreb,vfl-wolfsburg,KR1,L1,7500000.0
22/23,Patrick Wimmer,arminia-bielefeld,vfl-wolfsburg,L2,L1,5000000.0
22/23,Kilian Fischer,1-fc-nurnberg,vfl-wolfsburg,L2,L1,2500000.0
22/23,Dzenan Pejcinovic,fc-augsburg-u19,vfl-wolfsburg,AJ3,L1,1250000.0
22/23,Nicolas Cozza,montpellier-hsc,vfl-wolfsburg,FR1,L1,500000.0
22/23,Xaver Schlager,vfl-wolfsburg,rasenballsport-leipzig,L1,L1,12000000.0
22/23,Kevin Mbabu,vfl-wolfsburg,fc-fulham,L1,GB1,5500000.0
22/23,Elvis Rexhbecaj,vfl-wolfsburg,fc-augsburg,L1,L1,1700000.0
22/23,Josip Brekalo,vfl-wolfsburg,ac-florenz,L1,IT1,1700000.0
22/23,Renato Steffen,vfl-wolfsburg,fc-lugano,L1,C1,300000.0
22/23,Philipp Förster,vfb-stuttgart,vfl-bochum,L1,L1,500000.0
22/23,Konstantinos Stafylidis,tsg-1899-hoffenheim,vfl-bochum,L1,L1,250000.0
22/23,Moritz Broschinski,borussia-dortmund-ii,vfl-bochum,L3,L1,135000.0
22/23,Armel Bella-Kotchap,vfl-bochum,fc-southampton,L1,GB1,11000000.0
22/23,Maxim Leitsch,vfl-bochum,1-fsv-mainz-05,L1,L1,3500000.0
22/23,Sebastian Polter,vfl-bochum,fc-schalke-04,L1,L1,1500000.0
22/23,Tarsis Bonga,vfl-bochum,eintracht-braunschweig,L1,L2,50000.0
22/23,Arne Maier,hertha-bsc,fc-augsburg,L1,L1,5000000.0
22/23,Dion Beljo,nk-osijek,fc-augsburg,KR1,L1,3000000.0
22/23,Elvis Rexhbecaj,vfl-wolfsburg,fc-augsburg,L1,L1,1700000.0
22/23,David Colina,hnk-hajduk-split,fc-augsburg,KR1,L1,650000.0
22/23,Irvin Cardona,stade-brest-29,fc-augsburg,FR1,L1,500000.0
22/23,Arne Engels,club-nxt,fc-augsburg,BE2,L1,100000.0
22/23,Carlos Gruezo,fc-augsburg,san-jose-earthquakes,L1,MLS1,2700000.0
22/23,Sergio Córdova,fc-augsburg,vancouver-whitecaps-fc,L1,MLS1,2100000.0
22/23,Florian Niederlechner,fc-augsburg,hertha-bsc,L1,L1,800000.0
22/23,Josha Vagnoman,hamburger-sv,vfb-stuttgart,L2,L1,3700000.0
22/23,Konstantinos Mavropanos,fc-arsenal,vfb-stuttgart,GB1,L1,3200000.0
22/23,Luca Pfeiffer,fc-midtjylland,vfb-stuttgart,DKAR,L1,2850000.0
22/23,Juan-José Perea,pas-giannina,vfb-stuttgart,GR1,L1,2400000.0
22/23,Gil Dias,benfica-lissabon,vfb-stuttgart,PO1,L1,1000000.0
22/23,Genki Haraguchi,1-fc-union-berlin,vfb-stuttgart,L1,L1,1000000.0
22/23,Hiroki Ito,jubilo-iwata,vfb-stuttgart,JAP2,L1,400000.0
22/23,Sasa Kalajdzic,vfb-stuttgart,wolverhampton-wanderers,L1,GB1,18000000.0
22/23,Orel Mangala,vfb-stuttgart,nottingham-forest,L1,GB1,13000000.0
22/23,Naouirou Ahamada,vfb-stuttgart,crystal-palace,L1,GB1,12000000.0
22/23,Darko Churlinov,vfb-stuttgart,fc-burnley,L1,GB2,3500000.0
22/23,Pablo Maffeo,vfb-stuttgart,rcd-mallorca,L1,ES1,3000000.0
22/23,Alexis Tibidi,vfb-stuttgart,es-troyes-ac,L1,FR1,2600000.0
22/23,Philipp Förster,vfb-stuttgart,vfl-bochum,L1,L1,500000.0
22/23,Wilfried Kanga,bsc-young-boys,hertha-bsc,C1,L1,5000000.0
22/23,Jessic Ngankam,spvgg-greuther-furth,hertha-bsc,L2,L1,2000000.0
22/23,Florian Niederlechner,fc-augsburg,hertha-bsc,L1,L1,800000.0
22/23,Agustín Rogel,club-estudiantes-de-la-plata,hertha-bsc,AR1N,L1,400000.0
22/23,Tolga Ciğerci,mke-ankaragucu,hertha-bsc,TR1,L1,350000.0
22/23,Tjark Ernst,vfl-bochum-u19,hertha-bsc,AJ2,L1,300000.0
22/23,Arne Maier,hertha-bsc,fc-augsburg,L1,L1,5000000.0
22/23,Jurgen Ekkelenkamp,hertha-bsc,royal-antwerpen-fc,L1,BE1,5000000.0
22/23,Javairô Dilrosun,hertha-bsc,feyenoord-rotterdam,L1,NL1,4000000.0
22/23,Jordan Torunarigha,hertha-bsc,kaa-gent,L1,BE1,3000000.0
22/23,Dedryck Boyata,hertha-bsc,fc-brugge,L1,BE1,2000000.0
22/23,Jessic Ngankam,hertha-bsc,spvgg-greuther-furth,L1,L2,1500000.0
22/23,Eduard Löwen,hertha-bsc,st-louis-city-sc,L1,MLS1,1000000.0
22/23,Anton Kade,hertha-bsc,fc-basel-1893,L1,C1,750000.0
22/23,Dong-jun Lee,hertha-bsc,jeonbuk-hyundai-motors,L1,,700000.0
22/23,Thomas Ouwejan,az-alkmaar,fc-schalke-04,NL1,L1,2000000.0
22/23,Sebastian Polter,vfl-bochum,fc-schalke-04,L1,L1,1500000.0
22/23,Rodrigo Zalazar,eintracht-frankfurt,fc-schalke-04,L1,L1,1500000.0
22/23,Tobias Mohr,1-fc-heidenheim-1846,fc-schalke-04,L2,L1,1100000.0
22/23,Marvin Pieringer,sc-freiburg-ii,fc-schalke-04,L3,L1,500000.0
22/23,Florent Mollet,montpellier-hsc,fc-schalke-04,FR1,L1,500000.0
22/23,Justin Heekeren,rot-weiss-oberhausen,fc-schalke-04,RLW3,L1,180000.0
22/23,Malick Thiaw,fc-schalke-04,ac-mailand,L1,IT1,8800000.0
22/23,Ozan Kabak,fc-schalke-04,tsg-1899-hoffenheim,L1,L1,7000000.0
22/23,Rabbi Matondo,fc-schalke-04,glasgow-rangers,L1,SC1,3000000.0
22/23,Florent Mollet,fc-schalke-04,fc-nantes,L1,FR1,1500000.0
22/23,Victor Pálsson,fc-schalke-04,d-c-united,L1,MLS1,500000.0
22/23,Timo Becker,fc-schalke-04,holstein-kiel,L1,L2,250000.0
22/23,Jens Stage,fc-kopenhagen,sv-werder-bremen,DKMR,L1,4000000.0
22/23,Maik Nawrocki,sv-werder-bremen,legia-warschau,L1,PL1,1500000.0
22/23,Jan-Niklas Beste,sv-werder-bremen,1-fc-heidenheim-1846,L1,L2,950000.0
