"Year","From_League","To_League","Longitude","Latitude","Distinction","Season","From_League_name","To_League_name","Fee_total","From_To"
2021,"L1","IT1",10.8506360328727,49.6498530305534,7,"21/22","Bundesliga","Serie A",44650000,"BundesligaSerie A"
2021,"L1","IT1",10.4215675260754,50.5918264765415,8,"21/22","Bundesliga","Serie A",44650000,"BundesligaSerie A"
2021,"L1","IT1",9.95387400903436,51.515231333898,9,"21/22","Bundesliga","Serie A",44650000,"BundesligaSerie A"
2021,"IT1","L1",9.9485571835693,51.5248145907371,0,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",10.0906043401725,50.499516408854,1,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",10.2749717305513,49.4809770518153,2,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",10.5013433006923,48.4709425629468,3,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",10.7693309904126,47.471144406002,4,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",11.0784753985965,46.4832964969793,5,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",11.4282465707293,45.5090922660211,6,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",11.8180449073784,44.550201754431,7,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",12.2472021920635,43.6082687517851,8,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"IT1","L1",12.7149827367549,42.684907978046,9,"21/22","Serie A","Bundesliga",0,"Serie ABundesliga"
2021,"ES1","FR1",2.37400008367352,46.8112151872169,0,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",1.50131713707591,46.2950131220792,1,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",0.665500543881693,45.7210351435156,2,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-0.129630793812144,45.0919037954237,3,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-0.880443867570952,44.4104936211472,4,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-1.58350816208172,43.6799180294944,5,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-2.23561132940773,42.9035150693647,6,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-2.83377386642184,42.084832177979,7,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-3.37526272835613,41.2276099724012,8,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"ES1","FR1",-3.85760381626696,40.3357651584073,9,"21/22","LaLiga","Ligue 1",8500000,"LaLigaLigue 1"
2021,"FR1","ES1",-3.86254233785258,40.3319845511868,0,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",-2.98977831638016,40.848049527869,1,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",-2.15387157234636,41.4218962082755,2,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",-1.35864141975335,42.0509026484187,3,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",-0.607721318527698,42.7321948756678,4,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",0.095457727001893,43.4626600201222,5,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",0.747682844593614,44.2389605375233,6,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",1.34597397392136,45.0575494587178,7,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",1.88759748267034,45.9146865959982,8,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"FR1","ES1",2.37007865668653,46.8064556322709,9,"21/22","Ligue 1","LaLiga",47000000,"Ligue 1LaLiga"
2021,"ES1","GB1",-3.86656631069273,40.3330288573205,0,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-3.50117836266055,41.2574101804816,1,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-3.16218692218413,42.1917944624876,2,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-2.84986539324417,43.1354281020622,3,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-2.56446566995682,44.0875500381206,4,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-2.30621793341553,45.0473923635822,5,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-2.07533046604502,46.014180944704,6,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.87198948361698,46.9871360454364,7,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.69635898506291,47.9654729562978,8,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.54858062020555,48.9484026272592,9,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.42877357551507,49.9351323041305,10,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.33703447798266,50.9248661679344,11,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.27343731718879,51.916805976751,12,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"ES1","GB1",-1.2380333856289,52.9101517095179,13,"21/22","LaLiga","Premier League",172000000,"LaLigaPremier League"
2021,"GB1","ES1",-1.23079067911815,52.9137918641723,0,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-1.59603341971231,51.9893531568372,1,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-1.93487808179957,51.0549156371757,2,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-2.24705137977919,50.1112329494015,3,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-2.53230153908652,49.1590661941578,4,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-2.79039849925471,48.1991833146729,5,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.02113409946348,47.2323584773976,6,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.22432224642532,46.2593714476226,7,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.39979906447384,45.2810069605813,8,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.547423027733,44.2980540885432,9,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.66707507426087,43.3113056044107,10,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.75865870207564,42.3215573423296,11,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.82210004698658,41.3296075558323,12,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"GB1","ES1",-3.85734794216713,40.3362562740284,13,"21/22","Premier League","LaLiga",86000000,"Premier LeagueLaLiga"
2021,"ES1","IT1",-3.86096634570212,40.3337998805472,0,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",-2.87153041486559,40.3160332611943,1,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",-1.88193665668721,40.3178519882105,2,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",-0.892572714483214,40.3392553491647,3,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",0.0961738584536387,40.3802349599399,4,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",1.08391575066612,40.4407747680175,5,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",2.07026604425032,40.5208510587654,6,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",3.05483836641879,40.6204324647273,7,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",4.03724704085048,40.7394799779102,8,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",5.01710723876747,40.8779469650644,9,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",5.99403512968044,41.0357791859507,10,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",6.96764803174218,41.2129148145876,11,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",7.93756456165165,41.4092844634693,12,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",8.90340478404955,41.6248112107466,13,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",9.86479036034626,41.8594106303585,14,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",10.8213446969245,42.1129908251034,15,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",11.7726930926587,42.3854524626373,16,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"ES1","IT1",12.7184628856923,42.6766888143841,17,"21/22","LaLiga","Serie A",0,"LaLigaSerie A"
2021,"IT1","ES1",12.7176342424351,42.6707410030026,0,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",11.7281966415119,42.6884143692046,1,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",10.7386030591414,42.6865023742496,2,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",9.74924113857098,42.6650057671034,3,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",8.76049843230154,42.6239329684093,4,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",7.77276225027555,42.5633000671896,5,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",6.7864195081602,42.4831308145428,6,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",5.80185657578486,42.3834566143402,7,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",4.81945912579245,42.264316510924,8,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",3.83961198256394,42.1257571738135,9,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",2.86269897147501,41.967832879423,10,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",1.88910276854414,41.7906054898011,11,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",0.91920475053089,41.5941444283982,12,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",-0.0466151544568518,41.3785266528715,13,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",-1.00797861578819,41.1438366249398,14,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",-1.96450904850876,40.8901662772974,15,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"IT1","ES1",-2.91583176085644,40.6176149776032,16,"21/22","Serie A","LaLiga",46410000,"Serie ALaLiga"
2021,"FR1","GB1",-1.23348391982723,52.9151915060127,0,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",-0.902825003039707,51.9487327557259,1,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",-0.50715773909986,51.007018759067,2,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",-0.0483169300224944,50.0944164649749,3,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",0.471569671614159,49.2151578245876,4,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",1.05009122955678,48.3733201666911,5,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",1.68456500349082,47.5728072901883,6,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"FR1","GB1",2.37204878953728,46.8173313612665,7,"21/22","Ligue 1","Premier League",165500000,"Ligue 1Premier League"
2021,"GB1","FR1",2.37176463018962,46.8119779916499,0,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",2.04162192304799,47.7786132011153,1,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",1.64645766244475,48.7205383798842,2,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",1.18810431785012,49.6333855997167,3,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",0.668687381355062,50.5129217736965,4,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",0.0906155112653373,51.3550682860493,5,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",-0.543430637412671,52.1559199056416,6,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"GB1","FR1",-1.23051084379869,52.9117628954546,7,"21/22","Premier League","Ligue 1",11500000,"Premier LeagueLigue 1"
2021,"FR1","IT1",2.37576335904583,46.814721861778,0,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",3.24330021862586,46.2823942206911,1,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",4.12839593265903,45.7798024408189,2,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",5.03003166459711,45.3075250571899,3,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",5.94716953862356,44.8661057098327,4,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",6.8787538343558,44.4560525179903,5,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",7.82371220208832,44.0778374952224,6,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",8.78095689717794,43.7318960060688,7,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",9.74938603215024,43.4186262649002,8,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",10.7278848450857,43.1383888775321,9,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",11.7153269828259,42.8915064261303,10,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"FR1","IT1",12.7105757975221,42.6782630978858,11,"21/22","Ligue 1","Serie A",63150000,"Ligue 1Serie A"
2021,"IT1","FR1",12.7174978118279,42.6726928267669,0,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",11.8498773442848,43.2048841875529,1,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",10.9647026934499,43.7073369293251,2,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",10.0629927867361,44.1794726771023,3,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",9.14578558534252,44.6207479538932,4,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",8.21413688945487,45.0306548062949,5,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",7.26911912290983,45.4087213891996,6,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",6.31182009872473,45.7545125089371,7,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",5.34334176691243,46.0676301242274,8,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",4.36479894602305,46.3477138043676,9,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",3.37731803987276,46.5944411441248,10,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"IT1","FR1",2.38203574093668,46.8075281348576,11,"21/22","Serie A","Ligue 1",88500000,"Serie ALigue 1"
2021,"GB1","IT1",-1.23427854516184,52.9131706636476,0,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",-0.520566824116244,52.1830493259648,1,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",0.20790454132743,51.4676535905665,2,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",0.950831789802507,50.7672817664824,3,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",1.7079051320611,50.0822258980024,4,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",2.47880888015167,49.412771642898,5,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",3.26322157905585,48.7591981533076,6,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",4.06081614073042,48.1217779593345,7,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",4.87125998049788,47.5007768554058,8,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",5.69421515572914,46.8964537894407,9,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",6.52933850676054,46.3090607548722,10,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",7.37628179998607,45.7388426855707,11,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",8.23469187306535,45.1860373537101,12,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",9.1042107821871,44.6508752706201,13,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",9.98447595132597,44.1335795906666,14,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",10.8751203234313,43.6343660182004,15,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",11.7757725134845,43.1534427176107,16,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"GB1","IT1",12.6860569633603,42.6910102265249,17,"21/22","Premier League","Serie A",111300000,"Premier LeagueSerie A"
2021,"IT1","GB1",12.7196237583851,42.6741634685888,0,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",12.0061185048749,43.404486576337,1,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",11.277849443949,44.1200882556221,2,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",10.5351202526164,44.8206701115389,3,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",9.77824063753794,45.5059400122177,4,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",9.00752620588409,46.1756122106387,5,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",8.2232983337311,46.8294074637844,6,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",7.42588403205231,47.4670531490797,7,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",6.61561581035955,48.0882833780708,8,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",5.79283153805184,48.6928391072973,9,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",4.95787430352896,49.2804682463089,10,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",4.11109227112894,49.8509257627831,11,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",3.25283853594881,50.4039737847007,12,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",2.38347097660942,50.9393816995337,13,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",1.50335210602553,51.4569262504079,14,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",0.612848920243497,51.9563916291977,15,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",-0.287667254590446,52.437569566514,16,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2021,"IT1","GB1",-1.19782091706744,52.9002594185502,17,"21/22","Serie A","Premier League",180100000,"Serie APremier League"
2022,"L1","ES1",9.9486244436738,51.5298538205156,0,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",8.84320317973488,51.6481875574238,1,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",7.73157462752732,51.6637119245886,2,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",6.62327994929232,51.5762936756074,3,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",5.52783169246771,51.3866831255874,4,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",4.45463214302795,51.0965077111546,5,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",3.41289262520365,50.7082580220856,6,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",2.41155444023516,50.2252664244538,7,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",1.4592121227466,49.6516784587681,8,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",0.564039673434783,48.9924172585962,9,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-0.266279598778647,48.2531412950684,10,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-1.02461902296349,47.4401958099429,11,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-1.7044697347462,46.5605583540854,12,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-2.29999654221126,45.6217788988088,13,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-2.80608800963875,44.6319150341001,14,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-3.21840032920723,43.5994628099313,15,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-3.53339460410874,42.5332838142471,16,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-3.74836722307319,41.4425291135217,17,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"L1","ES1",-3.86147306559618,40.336560708708,18,"22/23","Bundesliga","LaLiga",64000000,"BundesligaLaLiga"
2022,"ES1","L1",-3.86242229864938,40.3307214714556,0,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",-2.91096616914193,40.6647687500532,1,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",-1.97375533137846,41.036914146766,2,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",-1.05231459942673,41.4465521921377,3,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",-0.148143129862877,41.8930164172919,4,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",0.737288017311553,42.3755804382561,5,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",1.60253827204036,42.8934591377674,6,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",2.44619989797718,43.4458099426346,7,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",3.26690028283051,44.0317341945796,8,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",4.06330417156294,44.6502786123279,9,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",4.8341158388113,45.3004368425685,10,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",5.57808119699311,45.9811510972607,11,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",6.29398983666968,46.6913138746239,12,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",6.98067699584615,47.4297697610098,13,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",7.6370254550045,48.1953173107258,14,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",8.26196735478636,48.9867110007517,15,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",8.85448593336835,49.8026632571681,16,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",9.41361718070317,50.6418465500008,17,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"ES1","L1",9.93845140693526,51.5028955530727,18,"22/23","LaLiga","Bundesliga",0,"LaLigaBundesliga"
2022,"L1","FR1",2.373990788677,46.8151312885301,0,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",3.33787085411091,47.1012360918917,1,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",4.28041882571043,47.4512704620343,2,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",5.19739985328873,47.8636617011617,3,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",6.08469395845426,48.336556943246,4,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",6.93831454559573,48.8678314789201,5,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",7.7544263135806,49.4550983017563,6,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",8.52936248769049,50.0957188330409,7,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",9.25964129437052,50.7868147768588,8,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"L1","FR1",9.94198160477199,51.5252810522219,9,"22/23","Bundesliga","Ligue 1",28600000,"BundesligaLigue 1"
2022,"FR1","L1",9.94956172111757,51.520763926178,0,"22/23","Ligue 1","Bundesliga",50500000,"Ligue 1Bundesliga"
