Season,Player,From_Club,To_Club,From_League,To_League,Fee
18/19,Andrea Beghetto,genua-cfc,frosinone-calcio,IT1,IT1,1500000.0
18/19,Marcello Trotta,us-sassuolo,frosinone-calcio,IT1,IT1,1100000.0
18/19,Francesco Bardi,inter-mailand,frosinone-calcio,IT1,IT1,1000000.0
18/19,Raman Chibsah,benevento-calcio,frosinone-calcio,IT2,IT1,1000000.0
18/19,Emil Hallfredsson,udinese-calcio,frosinone-calcio,IT1,IT1,500000.0
18/19,Nicola Citro,trapani-calcio,frosinone-calcio,IT3C,IT1,300000.0
18/19,Mauro Vigorito,frosinone-calcio,us-lecce,IT1,IT2,500000.0
18/19,Moussa Koné,frosinone-calcio,buyuksehir-belediye-erzurumspor,IT1,TR1,300000.0
18/19,Gianluca Lapadula,ac-mailand,genua-cfc,IT1,IT1,11000000.0
18/19,Christian Kouamé,as-cittadella,genua-cfc,IT2,IT1,6350000.0
18/19,Federico Valietti,inter-mailand,genua-cfc,IT1,IT1,6000000.0
18/19,Krzysztof Piatek,cracovia,genua-cfc,PL1,IT1,4500000.0
18/19,Cristian Romero,ca-belgrano,genua-cfc,AR1N,IT1,4250000.0
18/19,Claudio Spinelli,club-atletico-tigre,genua-cfc,AR1N,IT1,3600000.0
18/19,Jandrei,chapecoense,genua-cfc,BRA1,IT1,2500000.0
18/19,Sandro,benevento-calcio,genua-cfc,IT2,IT1,2300000.0
18/19,Filip Jagiello,zaglebie-lubin,genua-cfc,PL1,IT1,2000000.0
18/19,Ervin Zukanovic,as-rom,genua-cfc,IT1,IT1,1500000.0
18/19,András Schäfer,mtk-budapest,genua-cfc,UNG1,IT1,1000000.0
18/19,Marcos Curado,arsenal-futbol-club,genua-cfc,ARG2,IT1,825000.0
18/19,Krzysztof Piatek,genua-cfc,ac-mailand,IT1,IT1,35000000.0
18/19,Diego Laxalt,genua-cfc,ac-mailand,IT1,IT1,19000000.0
18/19,Mattia Perin,genua-cfc,juventus-turin,IT1,IT1,16300000.0
18/19,Armando Izzo,genua-cfc,fc-turin,IT1,IT1,10700000.0
18/19,Leonardo Morosini,genua-cfc,brescia-calcio,IT1,IT2,1000000.0
18/19,Francesco Migliore,genua-cfc,us-cremonese,IT1,IT2,400000.0
18/19,David Milinkovic,genua-cfc,hull-city,IT1,GB2,300000.0
18/19,Eugenio Lamanna,genua-cfc,spezia-calcio,IT1,IT2,300000.0
18/19,Francesco Corsinelli,genua-cfc,piacenza-calcio-1919,IT1,IT3A,300000.0
18/19,Loïck Landre,genua-cfc,nimes-olympique,IT1,FR1,150000.0
18/19,Francesco Renzetti,genua-cfc,us-cremonese,IT1,IT2,1000.0
18/19,Radja Nainggolan,as-rom,inter-mailand,IT1,IT1,38000000.0
18/19,Lautaro Martínez,racing-club,inter-mailand,AR1N,IT1,25000000.0
18/19,Yann Karamoh,sm-caen,inter-mailand,FR1,IT1,6500000.0
18/19,Andreaw Gravillon,delfino-pescara-1936,inter-mailand,IT2,IT1,6100000.0
18/19,Federico Dimarco,fc-sion,inter-mailand,C1,IT1,5000000.0
18/19,Davide Santon,inter-mailand,as-rom,IT1,IT1,9500000.0
18/19,Nicolò Zaniolo,inter-mailand,as-rom,IT1,IT1,6750000.0
18/19,Jens Odgaard,inter-mailand,us-sassuolo,IT1,IT1,5820000.0
18/19,Éder,inter-mailand,jiangsu-fc,IT1,CSL,5700000.0
18/19,Gabriele Zappa,inter-mailand,delfino-pescara-1936,IT1,IT2,3000000.0
18/19,Yuto Nagatomo,inter-mailand,galatasaray-istanbul,IT1,TR1,2500000.0
18/19,Jonathan Biabiany,inter-mailand,parma-calcio-1913,IT1,IT1,1500000.0
18/19,Francesco Forte,inter-mailand,waasland-beveren,IT1,BE1,400000.0
18/19,Filippo Sgarbi,inter-mailand,ac-perugia-calcio,IT1,IT2,300000.0
18/19,Leonardo Bonucci,ac-mailand,juventus-turin,IT1,IT1,35000000.0
18/19,Andrea Favilli,ascoli-calcio,juventus-turin,IT2,IT1,7500000.0
18/19,Giangiacomo Magnani,ac-perugia-calcio,juventus-turin,IT2,IT1,5000000.0
18/19,Mattia Caldara,juventus-turin,ac-mailand,IT1,IT1,37740000.0
18/19,Rolando Mandragora,juventus-turin,udinese-calcio,IT1,IT1,20000000.0
18/19,Medhi Benatia,juventus-turin,al-duhail-sc,IT1,QSL,8000000.0
18/19,Tomás Rincón,juventus-turin,fc-turin,IT1,IT1,5900000.0
18/19,Giangiacomo Magnani,juventus-turin,us-sassuolo,IT1,IT1,5000000.0
18/19,Andrés Tello,juventus-turin,benevento-calcio,IT1,IT2,2500000.0
18/19,Nicola Leali,juventus-turin,ac-perugia-calcio,IT1,IT2,2500000.0
18/19,Roman Macek,juventus-turin,fc-lugano,IT1,C1,1800000.0
18/19,Alberto Brignoli,juventus-turin,palermo-fc,IT1,IT2,1000000.0
18/19,Francesco Acerbi,us-sassuolo,lazio-rom,IT1,IT1,12000000.0
18/19,Valon Berisha,red-bull-salzburg,lazio-rom,A1,IT1,7600000.0
18/19,Mattia Sprocati,us-salernitana-1919,lazio-rom,IT2,IT1,3250000.0
18/19,Tiago Casasola,us-salernitana-1919,lazio-rom,IT2,IT1,3080000.0
18/19,Lucas Paquetá,flamengo-rio-de-janeiro,ac-mailand,BRA1,IT1,38400000.0
18/19,Fabio Borini,afc-sunderland,ac-mailand,GB3,IT1,5500000.0
18/19,M'Baye Niang,ac-mailand,fc-turin,IT1,IT1,12000000.0
18/19,Gianmarco Zigoni,ac-mailand,venezia-fc,IT1,IT2,400000.0
18/19,Niccolò Zanellato,ac-mailand,fc-crotone,IT1,IT2,300000.0
18/19,Kévin Malcuit,losc-lille,ssc-neapel,FR1,IT1,12000000.0
18/19,Carlos Vinícius,real-sc,ssc-neapel,,IT1,4000000.0
18/19,Marek Hamsik,ssc-neapel,dalian-professional,IT1,CSL,20000000.0
18/19,Duván Zapata,ssc-neapel,sampdoria-genua,IT1,IT1,18500000.0
18/19,Jacopo Dezi,ssc-neapel,parma-calcio-1913,IT1,IT1,1300000.0
18/19,Juraj Kucka,trabzonspor,parma-calcio-1913,TR1,IT1,6400000.0
18/19,Gabriel Brazão,ec-cruzeiro-belo-horizonte,parma-calcio-1913,BRA1,IT1,6000000.0
18/19,Fabio Ceravolo,benevento-calcio,parma-calcio-1913,IT2,IT1,1900000.0
18/19,Leo Stulac,venezia-fc,parma-calcio-1913,IT2,IT1,1550000.0
18/19,Riccardo Gagliolo,carpi-fc-1909,parma-calcio-1913,IT2,IT1,1150000.0
18/19,Alessandro Minelli,rende-calcio-1968,parma-calcio-1913,IT3C,IT1,1000000.0
18/19,Abdou Diakhate,ac-florenz-u19,parma-calcio-1913,IJ1,IT1,1000.0
18/19,Emanuele Calaiò,parma-calcio-1913,us-salernitana-1919,IT1,IT2,316000.0
18/19,Pasquale Mazzocchi,parma-calcio-1913,ac-perugia-calcio,IT1,IT2,280000.0
18/19,Patrik Schick,sampdoria-genua,as-rom,IT1,IT1,42000000.0
18/19,Javier Pastore,fc-paris-saint-germain,as-rom,FR1,IT1,24700000.0
18/19,Justin Kluivert,ajax-amsterdam,as-rom,NL1,IT1,17250000.0
18/19,Grégoire Defrel,us-sassuolo,as-rom,IT1,IT1,15000000.0
18/19,Robin Olsen,fc-kopenhagen,as-rom,DKMR,IT1,9000000.0
18/19,Ante Coric,gnk-dinamo-zagreb,as-rom,KR1,IT1,6000000.0
18/19,Daniel Fuzato,se-palmeiras-sao-paulo,as-rom,BRA1,IT1,500000.0
18/19,Kevin Strootman,as-rom,olympique-marseille,IT1,FR1,25000000.0
18/19,Juan Iturbe,as-rom,club-tijuana,IT1,,3830000.0
18/19,José Machín,as-rom,delfino-pescara-1936,IT1,IT2,1800000.0
18/19,Norbert Gyömbér,as-rom,ac-perugia-calcio,IT1,IT2,500000.0
18/19,Nicola Falasco,as-rom,us-avellino-1912,IT1,IT4G,90000.0
18/19,Matteo Ricci,as-rom,spezia-calcio,IT1,IT2,1000.0
18/19,Omar Colley,krc-genk,sampdoria-genua,BE1,IT1,9250000.0
18/19,Ronaldo Vieira,leeds-united,sampdoria-genua,GB2,IT1,7350000.0
18/19,Albin Ekdal,hamburger-sv,sampdoria-genua,L2,IT1,2600000.0
18/19,Erasmo Mulè,trapani-calcio,sampdoria-genua,IT3C,IT1,450000.0
18/19,Vid Belec,benevento-calcio,sampdoria-genua,IT2,IT1,300000.0
18/19,Emiliano Viviano,sampdoria-genua,sporting-lissabon,IT1,PO1,1900000.0
18/19,Ante Budimir,sampdoria-genua,fc-crotone,IT1,IT2,1700000.0
18/19,Jérémie Boga,fc-chelsea-u23,us-sassuolo,,IT1,10000000.0
18/19,Enrico Brignola,benevento-calcio,us-sassuolo,IT2,IT1,3000000.0
18/19,Mehdi Bourabia,konyaspor,us-sassuolo,TR1,IT1,2200000.0
18/19,Marco Pinato,venezia-fc,us-sassuolo,IT2,IT1,550000.0
18/19,Leonardo Sernicola,ternana-calcio,us-sassuolo,IT3B,IT1,200000.0
18/19,Pietro Iemmello,us-sassuolo,benevento-calcio,IT1,IT2,5000000.0
18/19,Luca Antei,us-sassuolo,benevento-calcio,IT1,IT2,3000000.0
18/19,Federico Viviani,hellas-verona,spal,IT2,IT1,3300000.0
18/19,Marko Jankovic,fk-partizan-belgrad,spal,,IT1,1800000.0
18/19,Alfred Gomis,fc-turin,spal,IT1,IT1,1500000.0
18/19,Mirko Valdifiori,fc-turin,spal,IT1,IT1,1000000.0
18/19,Michele Castagnetti,spal,us-cremonese,IT1,IT2,1000000.0
18/19,Andrea Gemignani,spal,us-sambenedettese,IT1,IT3B,50000.0
18/19,Soualiho Meïté,as-monaco,fc-turin,FR1,IT1,11500000.0
18/19,Bremer,clube-atletico-mineiro,fc-turin,BRA1,IT1,5800000.0
18/19,Nicolas N'Koulou,olympique-lyon,fc-turin,FR1,IT1,3500000.0
18/19,Erick Ferigra,ac-florenz-u19,fc-turin,IJ1,IT1,150000.0
18/19,Antonio Barreca,fc-turin,as-monaco,IT1,FR1,10000000.0
18/19,Ignacio Pussetto,club-atletico-huracan,udinese-calcio,AR1N,IT1,8000000.0
18/19,Lukasz Teodorczyk,rsc-anderlecht,udinese-calcio,BE1,IT1,7000000.0
18/19,Felipe Vizeu,flamengo-rio-de-janeiro,udinese-calcio,BRA1,IT1,5000000.0
18/19,Juan Musso,racing-club,udinese-calcio,AR1N,IT1,4000000.0
18/19,William Troost-Ekong,bursaspor,udinese-calcio,TR1,IT1,3300000.0
18/19,Petar Micin,fk-cukaricki,udinese-calcio,,IT1,2500000.0
18/19,Nicholas Opoku,club-africain-tunis,udinese-calcio,TUN1,IT1,1500000.0
18/19,Silvan Widmer,udinese-calcio,fc-basel-1893,IT1,C1,4500000.0
18/19,Lucas Evangelista,udinese-calcio,fc-nantes,IT1,FR1,3000000.0
18/19,Rodrigo Aguirre,udinese-calcio,ldu-quito,IT1,EC1N,1760000.0
18/19,Edenilson,udinese-calcio,sc-internacional-porto-alegre,IT1,BRA1,1700000.0
18/19,Antonio Vutov,udinese-calcio,botev-plovdiv,IT1,,150000.0
18/19,Simone Pontisso,udinese-calcio,lr-vicenza-virtus,IT1,IT3B,1000.0
19/20,Ruslan Malinovskyi,krc-genk,atalanta-bergamo,BE1,IT1,13600000.0
19/20,Duván Zapata,sampdoria-genua,atalanta-bergamo,IT1,IT1,12000000.0
19/20,Lennart Czyborra,heracles-almelo,atalanta-bergamo,NL1,IT1,4600000.0
19/20,Bosko Sutalo,nk-osijek,atalanta-bergamo,KR1,IT1,4000000.0
19/20,Marco Varnier,as-cittadella,atalanta-bergamo,IT2,IT1,2250000.0
19/20,Dejan Kulusevski,atalanta-bergamo,juventus-turin,IT1,IT1,39000000.0
19/20,Franck Kessié,atalanta-bergamo,ac-mailand,IT1,IT1,32000000.0
19/20,Bryan Cristante,atalanta-bergamo,as-rom,IT1,IT1,22000000.0
19/20,Andrea Petagna,atalanta-bergamo,spal,IT1,IT1,12000000.0
19/20,Alberto Almici,atalanta-bergamo,hellas-verona,IT1,IT1,500000.0
19/20,Davide Agazzi,atalanta-bergamo,as-livorno,IT1,IT2,400000.0
19/20,Nicolò Fazzi,atalanta-bergamo,calcio-padova,IT1,IT3B,100000.0
19/20,Simone Mazzocchi,atalanta-bergamo,fc-sudtirol,IT1,IT3B,100000.0
19/20,Andrea Masiello,atalanta-bergamo,genua-cfc,IT1,IT1,100000.0
19/20,Riccardo Orsolini,juventus-turin,fc-bologna,IT1,IT1,15000000.0
19/20,Nicolás Domínguez,club-atletico-velez-sarsfield,fc-bologna,AR1N,IT1,10980000.0
19/20,Takehiro Tomiyasu,vv-st-truiden,fc-bologna,BE1,IT1,7000000.0
19/20,Andreas Skov Olsen,fc-nordsjaelland,fc-bologna,DKMR,IT1,6000000.0
19/20,Stefano Denswil,fc-brugge,fc-bologna,BE1,IT1,6000000.0
19/20,Mattia Bani,chievo-verona,fc-bologna,IT2,IT1,2700000.0
19/20,Jerdy Schouten,sbv-excelsior-rotterdam,fc-bologna,NL2,IT1,2150000.0
19/20,Gary Medel,besiktas-istanbul,fc-bologna,TR1,IT1,1500000.0
19/20,Emanuel Vignato,chievo-verona,fc-bologna,IT2,IT1,1100000.0
19/20,Lassi Lappalainen,hjk-helsinki,fc-bologna,FI1,IT1,700000.0
19/20,Danilo,udinese-calcio,fc-bologna,IT1,IT1,415000.0
19/20,Erick Pulgar,fc-bologna,ac-florenz,IT1,IT1,12300000.0
19/20,Felipe Avenatti,fc-bologna,standard-luttich,IT1,BE1,3750000.0
19/20,Alex Ferrari,fc-bologna,sampdoria-genua,IT1,IT1,3600000.0
19/20,Filip Helander,fc-bologna,glasgow-rangers,IT1,SC1,3350000.0
19/20,Ádám Nagy,fc-bologna,bristol-city,IT1,GB2,2000000.0
19/20,Emil Krafth,fc-bologna,amiens-sc,IT1,FR1,2000000.0
19/20,Sebastien De Maio,fc-bologna,udinese-calcio,IT1,IT1,1500000.0
19/20,Jesse Joronen,fc-kopenhagen,brescia-calcio,DKMR,IT1,5000000.0
19/20,Jaromir Zmrhal,sk-slavia-prag,brescia-calcio,TS1,IT1,3750000.0
19/20,Simon Skrabb,ifk-norrkoping,brescia-calcio,SE1,IT1,2800000.0
19/20,Florian Ayé,clermont-foot-63,brescia-calcio,FR2,IT1,2000000.0
19/20,Jhon Chancellor,al-ahli-sc,brescia-calcio,QSL,IT1,1600000.0
19/20,Luca Tremolada,virtus-entella,brescia-calcio,IT2,IT1,900000.0
19/20,Bruno Martella,fc-crotone,brescia-calcio,IT2,IT1,800000.0
19/20,Biagio Meccariello,brescia-calcio,us-lecce,IT1,IT1,100000.0
19/20,Nahitan Nández,club-atletico-boca-juniors,cagliari-calcio,AR1N,IT1,16200000.0
19/20,Alberto Cerri,juventus-turin,cagliari-calcio,IT1,IT1,9000000.0
19/20,Gastón Pereiro,psv-eindhoven,cagliari-calcio,NL1,IT1,4600000.0
19/20,Christian Oliva,club-nacional,cagliari-calcio,,IT1,2600000.0
19/20,Guglielmo Vicario,venezia-fc,cagliari-calcio,IT2,IT1,2000000.0
19/20,Fabrizio Cacciatore,chievo-verona,cagliari-calcio,IT2,IT1,800000.0
19/20,Kwang-song Han,cagliari-calcio,juventus-turin-u23,IT1,IT3A,3500000.0
19/20,Santiago Colombatto,cagliari-calcio,vv-st-truiden,IT1,BE1,810000.0
19/20,Matteo Cotali,cagliari-calcio,chievo-verona,IT1,IT2,800000.0
19/20,Niccolò Giannetti,cagliari-calcio,us-salernitana-1919,IT1,IT2,300000.0
19/20,Sofyan Amrabat,hellas-verona,ac-florenz,IT1,IT1,19500000.0
19/20,Pedro,fluminense-rio-de-janeiro,ac-florenz,BRA1,IT1,11000000.0
19/20,Aleksa Terzic,roter-stern-belgrad,ac-florenz,SER1,IT1,1700000.0
19/20,Kevin-Prince Boateng,us-sassuolo,ac-florenz,IT1,IT1,1500000.0
19/20,Riccardo Baroni,virtus-entella,ac-florenz,IT2,IT1,400000.0
19/20,Vitor Hugo,ac-florenz,se-palmeiras-sao-paulo,IT1,BRA1,5500000.0
19/20,Christian Nørgaard,ac-florenz,fc-brentford,IT1,GB2,3500000.0
19/20,Vincent Laurini,ac-florenz,parma-calcio-1913,IT1,IT1,440000.0
19/20,Gilberto,ac-florenz,fluminense-rio-de-janeiro,IT1,BRA1,80000.0
19/20,Stefano Sturaro,juventus-turin,genua-cfc,IT1,IT1,16500000.0
19/20,Andrei Radu,inter-mailand,genua-cfc,IT1,IT1,8000000.0
19/20,Andrea Favilli,juventus-turin,genua-cfc,IT1,IT1,7000000.0
19/20,Lukas Lerager,fc-girondins-bordeaux,genua-cfc,FR1,IT1,6000000.0
19/20,Pawel Jaroszynski,chievo-verona,genua-cfc,IT2,IT1,4000000.0
19/20,Nicholas Rizzo,inter-mailand-u19,genua-cfc,IJ1,IT1,2500000.0
19/20,Kevin Agudelo,cd-atletico-huila,genua-cfc,,IT1,2500000.0
19/20,Lasse Schöne,ajax-amsterdam,genua-cfc,NL1,IT1,1500000.0
19/20,Peter Ankersen,fc-kopenhagen,genua-cfc,DKMR,IT1,1000000.0
19/20,Sebastian Eriksson,ifk-goteborg,genua-cfc,SE1,IT1,50000.0
19/20,Andrea Masiello,atalanta-bergamo,genua-cfc,IT1,IT1,50000.0
19/20,Cristian Romero,genua-cfc,juventus-turin,IT1,IT1,31500000.0
19/20,Andrei Radu,genua-cfc,inter-mailand,IT1,IT1,10600000.0
19/20,Eddie Salcedo,genua-cfc,inter-mailand,IT1,IT1,10000000.0
19/20,Luca Zanimacchia,genua-cfc,juventus-turin-u23,IT1,IT3A,4100000.0
19/20,Franco Ferrari,genua-cfc,ssc-neapel,IT1,IT1,750000.0
19/20,Luca Rossettini,genua-cfc,us-lecce,IT1,IT1,500000.0
19/20,Nicolás Spolli,genua-cfc,fc-crotone,IT1,IT2,400000.0
19/20,Sofyan Amrabat,fc-brugge,hellas-verona,BE1,IT1,3650000.0
19/20,Paweł Dawidowicz,benfica-lissabon,hellas-verona,PO1,IT1,3500000.0
19/20,Mariusz Stepinski,chievo-verona,hellas-verona,IT2,IT1,3500000.0
19/20,Samuel Di Carmine,ac-perugia-calcio,hellas-verona,IT2,IT1,2500000.0
19/20,Matteo Lovato,calcio-padova,hellas-verona,IT3B,IT1,2200000.0
19/20,Amir Rrahmani,gnk-dinamo-zagreb,hellas-verona,KR1,IT1,2100000.0
19/20,Antonino Ragusa,us-sassuolo,hellas-verona,IT1,IT1,1000000.0
19/20,Luca Marrone,juventus-turin,hellas-verona,IT1,IT1,450000.0
19/20,Antonio Di Gaudio,parma-calcio-1913,hellas-verona,IT1,IT1,400000.0
19/20,Davide Faraoni,fc-crotone,hellas-verona,IT2,IT1,300000.0
19/20,Mattia Chiesa,gsd-ambrosiana,hellas-verona,IT4C,IT1,93000.0
19/20,Amir Rrahmani,hellas-verona,ssc-neapel,IT1,IT1,14200000.0
19/20,Mohamed Salim Fares,hellas-verona,spal,IT1,IT1,3500000.0
19/20,Mattia Valoti,hellas-verona,spal,IT1,IT1,3000000.0
19/20,Wesley Gasolina,hellas-verona,juventus-turin-u23,IT1,IT3A,1520000.0
19/20,Seung-woo Lee,hellas-verona,vv-st-truiden,IT1,BE1,1200000.0
19/20,Antonio Caracciolo,hellas-verona,us-cremonese,IT1,IT2,400000.0
19/20,Matteo Politano,us-sassuolo,inter-mailand,IT1,IT1,21100000.0
19/20,Gabriel Brazão,parma-calcio-1913,inter-mailand,IT1,IT1,6300000.0
19/20,Lucien Agoumé,fc-sochaux-montbeliard,inter-mailand,FR2,IT1,4500000.0
19/20,Gabriel Barbosa,inter-mailand,flamengo-rio-de-janeiro,IT1,BRA1,17500000.0
19/20,Zinho Vanheusden,inter-mailand,standard-luttich,IT1,BE1,11740000.0
19/20,George Pușcaș,inter-mailand,fc-reading,IT1,GB2,7500000.0
19/20,Andrea Adorante,inter-mailand,parma-calcio-1913,IT1,IT1,4000000.0
19/20,Marco Sala,inter-mailand,us-sassuolo,IT1,IT1,3000000.0
19/20,Cristian Ansaldi,inter-mailand,fc-turin,IT1,IT1,2500000.0
19/20,Rey Manaj,inter-mailand,albacete-balompie,IT1,ES2,2000000.0
19/20,Matthijs de Ligt,ajax-amsterdam,juventus-turin,NL1,IT1,85500000.0
19/20,Luca Pellegrini,as-rom,juventus-turin,IT1,IT1,22800000.0
19/20,Merih Demiral,us-sassuolo,juventus-turin,IT1,IT1,19500000.0
19/20,Leonardo Spinazzola,juventus-turin,as-rom,IT1,IT1,29500000.0
19/20,Emil Audero,juventus-turin,sampdoria-genua,IT1,IT1,20000000.0
19/20,Rogério,juventus-turin,us-sassuolo,IT1,IT1,6950000.0
19/20,Leonardo Mancuso,juventus-turin,fc-empoli,IT1,IT2,4500000.0
19/20,Mattia Bortolussi,juventus-turin,novara-calcio,IT1,IT3A,200000.0
19/20,Filippo Marricchi,juventus-turin,novara-calcio,IT1,IT3A,22000.0
19/20,Manuel Lazzari,spal,lazio-rom,IT1,IT1,15000000.0
19/20,Pedro Neto,sc-braga,lazio-rom,PO1,IT1,11000000.0
19/20,Denis Vavro,fc-kopenhagen,lazio-rom,DKMR,IT1,10500000.0
19/20,Bruno Jordão,sc-braga,lazio-rom,PO1,IT1,5300000.0
19/20,Emanuele Cicerelli,us-salernitana-1919,lazio-rom,IT2,IT1,2540000.0
19/20,Patryk Dziczek,piast-gliwice,lazio-rom,PL1,IT1,2150000.0
19/20,Jony,fc-malaga,lazio-rom,ES2,IT1,1450000.0
19/20,Sofian Kiyine,chievo-verona,lazio-rom,IT2,IT1,1000000.0
19/20,Biagio Morrone,us-salernitana-1919,lazio-rom,IT2,IT1,530000.0
19/20,Fabio Maistro,fc-rieti,lazio-rom,IT3C,IT1,180000.0
19/20,Andreas Karo,apollon-limassol,lazio-rom,ZYP1,IT1,165000.0
19/20,Cedric Gondo,fc-rieti,lazio-rom,IT3C,IT1,130000.0
19/20,Luca Germoni,virtus-entella,lazio-rom,IT2,IT1,1000.0
19/20,Alessandro Murgia,lazio-rom,spal,IT1,IT1,4000000.0
19/20,Mattia Sprocati,lazio-rom,parma-calcio-1913,IT1,IT1,3000000.0
19/20,Romario Benzar,fcsb,us-lecce,RO1,IT1,2000000.0
19/20,Brayan Vera,leones-fc,us-lecce,,IT1,800000.0
19/20,Panagiotis Tachtsidis,nottingham-forest,us-lecce,GB2,IT1,500000.0
19/20,Andrea Tabanelli,us-lecce,frosinone-calcio,IT1,IT2,250000.0
19/20,Salvatore Caturano,us-lecce,virtus-entella,IT1,IT2,200000.0
19/20,Rafael Leão,losc-lille,ac-mailand,FR1,IT1,49500000.0
19/20,Ismaël Bennacer,fc-empoli,ac-mailand,IT2,IT1,17200000.0
19/20,Léo Duarte,flamengo-rio-de-janeiro,ac-mailand,BRA1,IT1,10600000.0
19/20,Rade Krunic,fc-empoli,ac-mailand,IT2,IT1,8600000.0
19/20,Manuel Locatelli,ac-mailand,us-sassuolo,IT1,IT1,14000000.0
19/20,Gian Filippo Felicioli,ac-mailand,venezia-fc,IT1,IT2,200000.0
19/20,Hirving Lozano,psv-eindhoven,ssc-neapel,NL1,IT1,45000000.0
19/20,Konstantinos Manolas,as-rom,ssc-neapel,IT1,IT1,36000000.0
19/20,Alex Meret,udinese-calcio,ssc-neapel,IT1,IT1,26000000.0
19/20,Eljif Elmas,fenerbahce-istanbul,ssc-neapel,TR1,IT1,17700000.0
19/20,Andrea Petagna,spal,ssc-neapel,IT1,IT1,16600000.000000002
19/20,Giovanni Di Lorenzo,fc-empoli,ssc-neapel,IT2,IT1,9800000.0
19/20,Orestis Karnezis,udinese-calcio,ssc-neapel,IT1,IT1,1500000.0
19/20,Filippo Costa,spal,ssc-neapel,IT1,IT1,1450000.0
19/20,Michael Folorunsho,virtus-francavilla-calcio,ssc-neapel,IT3C,IT1,1000000.0
19/20,Eugenio D'Ursi,us-catanzaro,ssc-neapel,IT3C,IT1,765000.0
19/20,Amadou Diawara,ssc-neapel,as-rom,IT1,IT1,21000000.0
19/20,Carlos Vinícius,ssc-neapel,benfica-lissabon,IT1,PO1,17000000.0
19/20,Roberto Insigne,ssc-neapel,benevento-calcio,IT1,IT2,1500000.0
19/20,Armando Anastasio,ssc-neapel,ac-monza,IT1,IT3A,1390000.0
19/20,Igor Lasicki,ssc-neapel,pogon-stettin,IT1,PL1,200000.0
19/20,Eric Lanini,juventus-turin-u23,parma-calcio-1913,IT3A,IT1,2960000.0
19/20,José Machín,delfino-pescara-1936,parma-calcio-1913,IT2,IT1,2800000.0
19/20,Gastón Brugman,delfino-pescara-1936,parma-calcio-1913,IT2,IT1,2550000.0
19/20,Fabian Pavone,delfino-pescara-1936-u19,parma-calcio-1913,IJ1,IT1,1800000.0
19/20,Alessandro Martella,delfino-pescara-1936-u19,parma-calcio-1913,IJ1,IT1,500000.0
19/20,Walid Cheddira,acd-sangiustese,parma-calcio-1913,IT4F,IT1,93000.0
19/20,Simone Colombi,carpi-fc-1909,parma-calcio-1913,IT3B,IT1,51000.0
19/20,Muhamed Tehe Olawale,fc-ponsacco-1920,parma-calcio-1913,IT4E,IT1,35000.0
19/20,Alessandro Minelli,parma-calcio-1913,juventus-turin-u23,IT1,IT3A,2910000.0
19/20,Leo Stulac,parma-calcio-1913,fc-empoli,IT1,IT2,2500000.0
19/20,Cristian Galano,parma-calcio-1913,delfino-pescara-1936,IT1,IT2,2000000.0
19/20,Fabio Ceravolo,parma-calcio-1913,us-cremonese,IT1,IT2,1290000.0
19/20,Simone Madonna,parma-calcio-1913,delfino-pescara-1936-u19,IT1,IJ1,1000000.0
19/20,Matteo Luigi Brunori,parma-calcio-1913,delfino-pescara-1936,IT1,IT2,500000.0
19/20,Gonzalo Villar,fc-elche,as-rom,ES2,IT1,5000000.0
19/20,Mert Çetin,genclerbirligi-ankara,as-rom,TR1,IT1,4300000.0
19/20,Stephan El Shaarawy,as-rom,shanghai-shenhua,IT1,,16000000.0
19/20,Gerson,as-rom,flamengo-rio-de-janeiro,IT1,BRA1,13000000.0
19/20,Iván Marcano,as-rom,fc-porto,IT1,PO1,3080000.0
19/20,Andrea Romagnoli,as-rom,spartak-2-moskau,IT1,RU2,3000000.0
19/20,Ezequiel Ponce,as-rom,spartak-moskau,IT1,RU1,3000000.0
19/20,Umar Sadiq,as-rom,fk-partizan-belgrad,IT1,SER1,2000000.0
19/20,Daniele Verde,as-rom,aek-athen,IT1,GR1,700000.0
19/20,Christian D'Urso,as-rom,as-cittadella,IT1,IT2,500000.0
19/20,Elio Capradossi,as-rom,spezia-calcio,IT1,IT2,100000.0
19/20,Jakub Jankto,udinese-calcio,sampdoria-genua,IT1,IT1,14500000.0
19/20,Fabio Depaoli,chievo-verona,sampdoria-genua,IT2,IT1,4500000.0
19/20,Jeff Chabot,fc-groningen,sampdoria-genua,NL1,IT1,3700000.0
19/20,Mehdi Léris,chievo-verona,sampdoria-genua,IT2,IT1,3100000.0
19/20,Leonardo Benedetti,spezia-calcio,sampdoria-genua,IT2,IT1,850000.0
19/20,Joachim Andersen,sampdoria-genua,olympique-lyon,IT1,FR1,24000000.0
19/20,Giacomo Vrioni,sampdoria-genua,juventus-turin-u23,IT1,IT3A,4100000.0
19/20,Erasmo Mulè,sampdoria-genua,juventus-turin-u23,IT1,IT3A,3500000.0
19/20,David Ivan,sampdoria-genua,chievo-verona,IT1,IT2,900000.0
19/20,Maxime Leverbe,sampdoria-genua,chievo-verona,IT1,IT2,600000.0
19/20,Michal Tomic,sampdoria-genua,msk-zilina,IT1,SLO1,250000.0
19/20,Federico Furlan,sampdoria-genua,ternana-calcio,IT1,IT3C,190000.0
19/20,Merih Demiral,alanyaspor,us-sassuolo,TR1,IT1,8000000.0
