id,name,league
borussia-monchengladbach-uefa-u19,Borussia Mönchengladbach UEFA U19,AJ3
ht-16-hamburg-u19,HT 16 Hamburg U19,AJ3
1-sc-roden-1910-u19,1.SC Roden 1910 U19,AJ3
sportfreunde-eisbachtal-u19,Sportfreunde Eisbachtal U19,AJ3
ksv-hessen-kassel-u19,KSV Hessen Kassel U19,AJ3
vfr-mannheim-u19,VfR Mannheim U19,AJ3
tus-mayen-u19,TuS Mayen U19,AJ3
itzehoer-sv-u19-bis-2010-,Itzehoer SV U19 (- 2010),AJ3
asv-idar-oberstein-u19,ASV Idar-Oberstein U19,AJ3
sg-06-betzdorf-u19,SG 06 Betzdorf U19,AJ3
rendsburger-tsv-u19,Rendsburger TSV U19,AJ3
fv-donaueschingen-u19,FV Donaueschingen U19,AJ3
fc-germania-metternich-u19,FC Germania Metternich U19,AJ3
fc-singen-04-u19,FC Singen 04 U19,AJ3
sg-99-andernach-u19,SG 99 Andernach U19,AJ3
sv-mehring-u19-rhld-,SV Mehring U19 (Rhld.),AJ3
eintracht-frankfurt-uefa-u19,Eintracht Frankfurt UEFA U19,AJ3
mtsv-olympia-neumunster-u19,MTSV Olympia Neumünster U19,AJ3
sc-siemensstadt-u19,SC Siemensstadt U19,AJ3
bfc-preussen-u19,BFC Preussen U19,AJ3
tsb-flensburg-u19,TSB Flensburg U19,AJ3
fc-union-60-bremen-u19,FC Union 60 Bremen U19,AJ3
tus-bremerhaven-1893-u19-1977-,TuS Bremerhaven 1893 U19 (- 1977),AJ3
budelsdorfer-tsv-u19,Büdelsdorfer TSV U19,AJ3
sv-08-kuppenheim-u19,SV 08 Kuppenheim U19,AJ3
fc-dornbreite-lubeck-u19,FC Dornbreite Lübeck U19,AJ3
sv-atlas-delmenhorst-u19,SV Atlas Delmenhorst U19 (- 2020),AJ3
sv-rochling-volklingen-u19,SV Röchling Völklingen U19,AJ3
sv-saar-05-saarbrucken-u19,SV Saar 05 Saarbrücken U19,AJ3
tsv-reinbek-u19,TSV Reinbek U19,AJ3
altona-93-u19,Altona 93 U19,AJ3
heider-sv-u19,Heider SV U19,AJ3
sfl-bremerhaven-u19,SFL Bremerhaven U19,AJ3
greifswalder-sc-u19,Greifswalder SC U19,AJ3
fc-emmendingen-u19,FC Emmendingen U19,AJ3
fc-burgsolms-u19,FC Burgsolms U19,AJ3
eintracht-segeberg-u19,Eintracht Segeberg U19,AJ3
kehler-fv-07-u19,Kehler FV 07 U19,AJ3
fc-stahl-brandenburg-u19,FC Stahl Brandenburg U19,AJ3
sc-rapide-wedding-u19,SC Rapide Wedding U19 (- 2001),AJ3
ludwigshafener-sc-u19,Ludwigshafener SC U19,AJ3
sv-auersmacher-u19,SV Auersmacher U19,AJ3
1-fc-frankfurt-oder-u19,1.FC Frankfurt (Oder) U19,AJ3
tsv-wulsdorf-u19,TSV Wulsdorf U19,AJ3
fc-08-homburg-u19,FC 08 Homburg U19,AJ3
vfb-marburg-u19,VfB Marburg U19,AJ3
sc-staaken-1919-u19,SC Staaken 1919 U19,AJ3
fc-konstanz-u19-2012-,FC Konstanz U19 (- 2012),AJ3
1-fc-phonix-lubeck-u19,1.FC Phönix Lübeck U19,AJ3
fk-ventspils,JFK Ventspils,LET1
skonto-riga,Skonto Riga (- 2016),LET1
liepajas-metalurgs,Liepajas Metalurgs,LET1
fc-riga,Riga FC,LET1
fk-liepaja,FK Liepaja,LET1
fk-rfs,FC RFS,LET1
daugava-daugavpils,Daugava Daugavpils,LET1
fk-jelgava,FS Jelgava,LET1
spartaks-jurmala,FK Spartaks Jurmala,LET1
valmiera-fc,Valmiera FC,LET1
fk-daugava-riga,FK Daugava Riga,LET1
dinaburg-daugavpils,Dinaburg Daugavpils,LET1
fk-metta,FK Metta,LET1
fk-riga-bis-2008-,FK Riga (bis 2008),LET1
bfc-daugavpils,BFC Daugavpils,LET1
auda-kekava,FK Auda,LET1
fc-jurmala,FC Jurmala (- 2015),LET1
fk-olimps-riga,JFK Olimps Riga,LET1
fk-tukums-2000,FK Tukums 2000,LET1
blazma-rezekne,Blazma Rezekne,LET1
policija-riga,FK Policija Riga,LET1
fb-gulbene-2005,FB Gulbene-2005,LET1
fk-vindava-ventspils,FK Vindava Ventspils,LET1
fc-tranzits,FC Tranzits,LET1
sk-super-nova,SK Super Nova,LET1
fk-jauniba-riga,FK Jauniba Riga,LET1
daugava-riga-bis-2010-,Daugava Riga (- 2010),LET1
ilukstes-nss,Ilukstes NSS,LET1
rkb-arma-riga,RKB-Arma Riga,LET1
venta-kuldiga,Venta Kuldiga,LET1
grobinas-sc,Grobinas SC/LFS,LET1
fk-zibens-zemessardze,FK Zibens/Zemessardze,LET1
fc-noah-jurmala,FC Noah Jurmala (- 2021),LET1
dizvanagi-rezekne,Dizvanagi Rezekne,LET1
skanstes-sk,Skanstes SK,LET1
olympiakos-piraus,Olympiacos Piraeus,GR1
panathinaikos-athen,Panathinaikos FC,GR1
aek-athen,AEK Athens,GR1
paok-thessaloniki,PAOK Thessaloniki,GR1
aris-thessaloniki,Aris Thessaloniki,GR1
panionios-athen,Panionios Athens,GR1
iraklis-thessaloniki,Iraklis Thessaloniki,GR1
ofi-kreta,OFI Crete FC,GR1
apollon-smyrnis,Apollon Smyrnis,GR1
ethnikos-piraus,Ethnikos Piraeus,GR1
ao-xanthi,AO Xanthi,GR1
ae-larisa,AE Larisa,GR1
pas-giannina,PAS Giannina,GR1
panachaiki-ge,Panachaiki GE,GR1
atromitos-athen,Atromitos Athens,GR1
panserraikos,Panserraikos,GR1
ao-egaleo,AO Egaleo,GR1
doxa-dramas,Doxa Dramas,GR1
ao-kavala,AO Kavala,GR1
asteras-tripolis,Asteras Tripolis,GR1
ionikos-nikeas,Ionikos Nikeas,GR1
apollon-pontou,Apollon Pontou,GR1
apo-levadiakos,APO Levadiakos,GR1
pierikos-katerini,Pierikos Katerini,GR1
veria-nps,Veria NPS,GR1
proodeftiki-neolea,Proodeftiki Neolea,GR1
panetolikos-gfs,Panetolikos GFS,GR1
ags-kastoria,AS Kastoria 1980,GR1
athinaikos-as,Athinaikos AS,GR1
olympiakos-volou,Olympiakos Volou,GR1
gs-ergotelis,GS Ergotelis,GR1
paniliakos-pyrgos,Paniliakos Pyrgos,GR1
apo-fostiras,APO Fostiras,GR1
ps-kalamata,PS Kalamata,GR1
aok-kerkyra,AOK Kerkyra,GR1
ao-platanias,AO Platanias,GR1
ao-trikala,AO Trikala,GR1
panegialios-gs,Panegialios GS,GR1
pas-lamia-1964,PAS Lamia 1964,GR1
as-edessaikos,AS Edessaikos,GR1
panthrakikos-komotini,Panthrakikos Komotini,GR1
pas-korinthos,PAS Korinthos,GR1
vyzas-megaron,Vyzas Megaron,GR1
volos-nps,Volos NPS,GR1
niki-volou,Niki Volou,GR1
as-rodos,AS Rodos,GR1
ethnikos-asteras,Ethnikos Asteras,GR1
gs-kallithea,Athens Kallithea,GR1
panelefsiniakos-ao,Panelefsiniakos AO,GR1
ael-kalloni,AEL Kalloni,GR1
akratitos-ano-liosion,Akratitos Ano Liosion,GR1
diagoras-rodou,Diagoras Rodou,GR1
ao-chalkidona,AO Chalkidona,GR1
olympiakos-nikosia,Olympiakos Nicosia,GR1
makedonikos-neapolis,Makedonikos Neapolis,GR1
apoel-nikosia,APOEL Nicosia,GR1
pankorinthiakos,Pankorinthiakos,GR1
olympiakos-chalkidas,Olympiakos Chalkidas,GR1
ao-chalkis,AO Chalkis,GR1
ae-kifisias,AE Kifisias,GR1
megas-alexandros-katerinis,Megas Alexandros Katerinis,GR1
fas-naousa,FAS Naousa,GR1
thermaikos-thessalonikis,Thermaikos Thessalonikis,GR1
thrasyvoulos-fylis,Thrasyvoulos Fylis,GR1
atromitos-piraus,Atromitos Piraeus,GR1
epa-larnaka,EPA Larnaca,GR1
ae-nikea, AE Nikea,GR1
omonia-nikosia,Omonia Nicosia,GR1
ael-limassol,AEL Limassol,GR1
hapoel-ramat-gan,Hapoel Ramat Gan,ISR2
hapoel-rishon-lezion,Hapoel Rishon leZion,ISR2
hapoel-ramat-hasharon,Hapoel Ramat haSharon,ISR2
hapoel-petah-tikva,Hapoel Petah Tikva,ISR2
hapoel-nof-hagalil,Hapoel Nof HaGalil,ISR2
hapoel-afula,Hapoel Afula,ISR2
maccabi-ahi-nazareth,Maccabi Ahi Nazareth,ISR2
beitar-tel-aviv-bat-yam,Beitar Tel Aviv,ISR2
hapoel-jerusalem,Hapoel Jerusalem,ISR2
hapoel-akko,Hapoel Acre,ISR2
hapoel-kfar-saba,Hapoel Kfar Saba,ISR2
hapoel-umm-al-fahm,Hapoel Umm al-Fahm,ISR2
sc-kfar-qasem,SC Kfar Qasem,ISR2
hapoel-bnei-lod,Hapoel Bnei Lod,ISR2
sektzia-ness-ziona,Sekzia Ness Ziona,ISR2
maccabi-herzliya,Maccabi Herzliya,ISR2
bnei-yehuda-tel-aviv,Bnei Yehuda Tel Aviv,ISR2
maccabi-petah-tikva,Maccabi Petah Tikva,ISR2
hapoel-ashkelon,Hapoel Ashkelon,ISR2
ironi-tiberias,Ironi Tiberias,ISR2
maccabi-jaffa,Maccabi Jaffa,ISR2
hapoel-raanana,Hapoel Raanana,ISR2
hapoel-marmorek,Hapoel Marmorek,ISR2
hapoel-jerusalem-aufgel-,Hapoel Jerusalem (- 2019),ISR2
hapoel-tel-aviv,Hapoel Tel Aviv,ISR2
hapoel-ikhsal,Hapoel Ikhsal,ISR2
maccabi-netanya,Maccabi Netanya,ISR2
fc-ashdod,FC Ashdod,ISR2
ihud-bnei-sachnin,Ihud Bnei Sakhnin,ISR2
hapoel-hadera,Hapoel Hadera,ISR2
ironi-kiryat-shmona,Ironi Kiryat Shmona,ISR2
maccabi-bnei-reineh,Maccabi Bnei Reineh,ISR2
agudat-sport-ashdod,Agudat Sport Ashdod,ISR2
ironi-nesher,Ironi Nesher,ISR2
maccabi-shaaraim,Maccabi Shaaraim,ISR2
maccabi-yavne,Maccabi Yavne,ISR2
hapoel-kfar-shalem,Hapoel Kfar Shalem,ISR2
ironi-kiryat-gat,Ironi Kiryat Gat,ISR2
ihud-bnei-shefaram,Ihud Bnei Shefaram,ISR2
zska-sofia,CSKA-Sofia,BU1
levski-sofia,Levski Sofia,BU1
lokomotive-plovdiv,Lokomotiv Plovdiv,BU1
cherno-more-varna,Cherno More Varna,BU1
slavia-sofia,Slavia Sofia,BU1
pfc-litex-lovech,Litex Lovech,BU1
pfk-ludogorets-razgrad,Ludogorets Razgrad,BU1
pfc-beroe-stara-zagora,Beroe Stara Zagora,BU1
lokomotiv-sofia,Lokomotiv Sofia,BU1
botev-plovdiv,Botev Plovdiv,BU1
chernomorets-1919-burgas,Chernomorets 1919 Burgas,BU1
ofk-pirin-blagoevgrad,Pirin Blagoevgrad,BU1
spartak-varna,Spartak Varna,BU1
neftochimik-burgas,Neftochimic Burgas,BU1
marek-1915-dupnitsa,Marek Dupnitsa,BU1
fc-belasitsa-petrich,Belasitsa Petrich,BU1
pofk-botev-vratsa,Botev Vratsa,BU1
pfc-arda-kardzhali,Arda Kardzhali,BU1
pfc-minyor-pernik,Minyor Pernik,BU1
cska-1948,CSKA 1948,BU1
pfc-montana,Montana,BU1
etar-veliko-tarnovo,Etar Veliko Tarnovo,BU1
fc-vihren-sandanski,Vihren Sandanski,BU1
fc-sevlievo,Sevlievo,BU1
fc-rodopa,Rodopa,BU1
fk-dunav-ruse,Dunav Ruse,BU1
ofk-sliven-2000,FC Sliven ,BU1
hebar-pazardzhik,Hebar Pazardzhik,BU1
tsarsko-selo-sofia,Tsarsko Selo (-2022),BU1
septemvri-sofia,Septemvri Sofia,BU1
fk-vereya-stara-zagora,Vereya Stara Zagora,BU1
lokomotiv-mezdra-2012,Lokomotiv Mezdra 2012,BU1
fc-velbazhd-kyustendil,Velbazhd Kyustendil,BU1
makedonska-slava,PFK Pirin Blagoevgrad (-2009),BU1
fc-pirin-gotse-delchev,Pirin Gotse Delchev,BU1
levski-krumovgrad,Krumovgrad,BU1
fk-kaliakra-kavarna,Kaliakra Kavarna,BU1
pfc-rilski-sportist-samokov,Rilski Sportist,BU1
fk-vitosha-bistritsa,Vitosha Bistritsa,BU1
ofk-spartak-pleven,Spartak Pleven,BU1
fc-lokomotiv-gorna-oryahovitsa,Lokomotiv Gorna Oryahovitsa,BU1
fk-akademik-sofia,Akademik Sofia,BU1
ofk-nesebar, Nesebar,BU1
fk-sportist-svoge,Sportist Svoge,BU1
fc-lyubimets,Lyubimets,BU1
pfk-dobrudzha-dobrich,Dobrudzha Dobrich,BU1
svetkavitsa-targovishte,Svetkavitsa,BU1
ofc-haskovo,Haskovo,BU1
chernomorets-burgas-sofia,Chernomorets Burgas Sofia (-2007),BU1
kongsvinger-il,Kongsvinger IL,NO2
bryne-fk,Bryne FK,NO2
sogndal-il,Sogndal IL,NO2
ranheim-il,Ranheim IL,NO2
sandefjord-fotball,Sandefjord Fotball,NO2
mjondalen-if,Mjøndalen IF,NO2
sandnes-ulf,Sandnes Ulf,NO2
ik-start,IK Start,NO2
hamarkameratene,Hamarkameratene,NO2
strommen-if,Strømmen IF,NO2
honefoss-bk,Hønefoss BK,NO2
il-hodd,IL Hødd,NO2
fredrikstad-fk,Fredrikstad FK,NO2
fk-bodo-glimt,FK Bodø/Glimt,NO2
moss-fk,Moss FK,NO2
ullensaker-kisa-il,Ullensaker/Kisa IL,NO2
aalesunds-fk,Aalesunds FK,NO2
fk-jerv,FK Jerv,NO2
asane-fotball,Åsane Fotball,NO2
tromsdalen-uil,Tromsdalen UIL,NO2
raufoss-il,Raufoss IL,NO2
kfum-kameratene-oslo,KFUM-Kameratene Oslo,NO2
kristiansund-bk,Kristiansund BK,NO2
lov-ham,Løv-Ham (-2011),NO2
alta-if,Alta IF,NO2
fk-haugesund,FK Haugesund,NO2
notodden-fk,Notodden FK,NO2
sarpsborg-08-ff,Sarpsborg 08 FF,NO2
skeid-oslo,Skeid Oslo,NO2
stabaek-fotball,Stabæk Fotball,NO2
nest-sotra-il,Nest-Sotra FK,NO2
follo-fk,Follo FK,NO2
stromsgodset-if,Strømsgodset IF,NO2
levanger-fk,Levanger FK,NO2
nybergsund,Nybergsund,NO2
sk-brann,SK Brann,NO2
pors-grenland,Pors Fotball,NO2
tromso-il,Tromsø IL,NO2
baerum-sk,Bærum SK,NO2
fk-mandalskameratene,FK Mandalskameratene,NO2
stjordals-blink-il,Stjørdals-Blink Fotball,NO2
grorud-il,Grorud IL,NO2
molde-fk,Molde FK,NO2
fk-sparta-sarpsborg,FK Sparta Sarpsborg,NO2
odds-bk,Odds BK,NO2
floro-sk,Florø SK,NO2
viking-stavanger,Viking FK,NO2
vard-haugesund,SK Vard Haugesund,NO2
lillestrom-sk,Lillestrøm SK,NO2
elverum-fotball,Elverum Fotball,NO2
asker-fotball,Asker Fotball,NO2
manglerud-star,Manglerud Star,NO2
stavanger-if,Stavanger IF,NO2
oygarden-fk,Øygarden FK,NO2
fk-tonsberg,FK Tønsberg,NO2
arendal-fotball,Arendal Fotball,NO2
lyn-oslo,Lyn 1896 FK,NO2
randaberg-il,Randaberg IL,NO2
egersunds-ik,Egersunds IK,NO2
valerenga-fotball,Vålerenga Fotball Elite,NO2
eik-if-tonsberg,Eik IF Tønsberg,NO2
fana-il,Fana Fotball,NO2
harstad-il,Harstad IL,NO2
nardo-fk,Nardo FK,NO2
fk-orn-horten,FK Ørn Horten,NO2
jevnaker-if,Jevnaker IF,NO2
ullern-if,Ullern IF,NO2
strindheim-il,Strindheim TF,NO2
byasen-trondheim,Byåsen TF,NO2
fk-vidar,FK Vidar,NO2
drobak-frogn-ik,Drøbak-Frogn IL,NO2
kvik-halden,Kvik Halden,NO2
fyllingen-fotball,Fyllingen Fotball,NO2
fc-schalke-04-u19,FC Schalke 04 U19,AJ1
vfb-stuttgart-u19,VfB Stuttgart U19,AJ1
borussia-dortmund-u19,Borussia Dortmund U19,AJ1
bayer-04-leverkusen-u19,Bayer 04 Leverkusen U19,AJ1
sv-werder-bremen-u19,SV Werder Bremen U19,AJ1
hertha-bsc-u19,Hertha BSC U19,AJ1
fc-bayern-munchen-u19,FC Bayern Munich U19 ,AJ1
vfl-wolfsburg-u19,VfL Wolfsburg U19,AJ1
1-fc-koln-u19,1.FC Köln U19,AJ1
vfl-bochum-u19,VfL Bochum U19,AJ1
hannover-96-u19,Hannover 96 U19,AJ1
borussia-monchengladbach-u19,Borussia Mönchengladbach U19,AJ1
1-fsv-mainz-05-u19,1.FSV Mainz 05 U19,AJ1
hamburger-sv-u19,Hamburger SV U19,AJ1
sc-freiburg-u19,SC Freiburg U19,AJ1
tsg-1899-hoffenheim-u19,TSG 1899 Hoffenheim U19,AJ1
eintracht-frankfurt-u19,Eintracht Frankfurt U19,AJ1
1-fc-kaiserslautern-u19,1.FC Kaiserslautern U19,AJ1
karlsruher-sc-u19,Karlsruher SC U19,AJ1
tsv-1860-munchen-u19,TSV 1860 München U19,AJ1
1-fc-nurnberg-u19,1.FC Nürnberg U19,AJ1
spvgg-greuther-furth-u19,SpVgg Greuther Fürth U19,AJ1
fc-hansa-rostock-u19,FC Hansa Rostock U19,AJ1
msv-duisburg-u19,MSV Duisburg U19,AJ1
fortuna-dusseldorf-u19,Fortuna Düsseldorf U19,AJ1
fc-st-pauli-u19,FC St. Pauli U19,AJ1
fc-energie-cottbus-u19,FC Energie Cottbus U19,AJ1
arminia-bielefeld-u19,Arminia Bielefeld U19,AJ1
rasenballsport-leipzig-u19,RasenBallsport Leipzig U19,AJ1
fc-carl-zeiss-jena-u19,FC Carl Zeiss Jena U19,AJ1
rot-weiss-essen-u19,Rot-Weiss Essen U19,AJ1
vfl-osnabruck-u19,VfL Osnabrück U19,AJ1
1-fc-union-berlin-u19,1.FC Union Berlin U19,AJ1
fc-augsburg-u19,FC Augsburg U19,AJ1
holstein-kiel-u19,Holstein Kiel U19,AJ1
rot-weiss-erfurt-u19,Rot-Weiß Erfurt U19,AJ1
preussen-munster-u19,Preußen Münster U19,AJ1
alemannia-aachen-u19,Alemannia Aachen U19,AJ1
dynamo-dresden-u19,Dynamo Dresden U19,AJ1
stuttgarter-kickers-u19,Stuttgarter Kickers U19,AJ1
rot-weiss-oberhausen-u19,Rot-Weiß Oberhausen U19,AJ1
fc-ingolstadt-04-u19,FC Ingolstadt 04 U19,AJ1
eintracht-braunschweig-u19,Eintracht Braunschweig U19,AJ1
wuppertaler-sv-u19,Wuppertaler SV U19,AJ1
spvgg-unterhaching-u19,SpVgg Unterhaching U19,AJ1
rot-weiss-ahlen-u19,Rot Weiss Ahlen U19,AJ1
1-fc-heidenheim-1846-u19,1.FC Heidenheim 1846 U19,AJ1
bonner-sc-u19,Bonner SC U19,AJ1
tennis-borussia-berlin-u19,Tennis Borussia Berlin U19,AJ1
sg-wattenscheid-09-u19,SG Wattenscheid 09 U19,AJ1
sc-paderborn-07-u19,SC Paderborn 07 U19,AJ1
fc-viktoria-koln-u19,FC Viktoria Köln U19,AJ1
ssv-ulm-1846-u19,SSV Ulm 1846 U19,AJ1
chemnitzer-fc-u19,Chemnitzer FC U19,AJ1
hallescher-fc-u19,Hallescher FC U19,AJ1
1-fc-magdeburg-u19,1.FC Magdeburg U19,AJ1
kickers-offenbach-u19,Kickers Offenbach U19,AJ1
1-fc-saarbrucken-u19,1.FC Saarbrücken U19,AJ1
fc-hertha-03-zehlendorf-u19,FC Hertha 03 Zehlendorf U19,AJ1
sv-tasmania-berlin-u19,SV Tasmania Berlin U19,AJ1
sv-waldhof-mannheim-u19,SV Waldhof Mannheim U19,AJ1
sv-darmstadt-98-u19,SV Darmstadt 98 U19,AJ1
fc-sachsen-leipzig-u19,FC Sachsen Leipzig U19 (- 2011),AJ1
ssv-jahn-regensburg-u19,SSV Jahn Regensburg U19,AJ1
sc-borea-dresden-u19,SC Borea Dresden U19,AJ1
kfc-uerdingen-05-u19,KFC Uerdingen 05 U19,AJ1
fc-viktoria-1889-berlin-u19,FC Viktoria 1889 Berlin U19,AJ1
fc-astoria-walldorf-u19,FC-Astoria Walldorf U19,AJ1
sc-fortuna-koln-u19,SC Fortuna Köln U19,AJ1
1-fc-monchengladbach-u19,1.FC Mönchengladbach U19,AJ1
sv-meppen-u19,SV Meppen U19,AJ1
sv-wacker-burghausen-u19,SV Wacker Burghausen U19,AJ1
niendorfer-tsv-u19,Niendorfer TSV U19,AJ1
sv-wehen-wiesbaden-u19,SV Wehen Wiesbaden U19,AJ1
fsv-frankfurt-u19,FSV Frankfurt U19,AJ1
rasenballsport-leipzig-uefa-u19,RB Leipzig UEFA U19,AJ1
ssv-reutlingen-05-u19,SSV Reutlingen 05 U19,AJ1
hertha-bsc-uefa-u19,Hertha BSC UEFA U19,AJ1
tsv-havelse-u19,TSV Havelse U19,AJ1
1-fc-lokomotive-leipzig-u19,1.FC Lokomotive Leipzig U19,AJ1
fc-bayern-munchen-uefa-u19,Bayern Munich UEFA U19,AJ1
borussia-dortmund-uefa-u19,Borussia Dortmund UEFA U19,AJ1
vfl-leverkusen-u19,VfL Leverkusen U19 (- 2017),AJ1
freiburger-fc-u19,Freiburger FC U19,AJ1
sc-verl-u19,SC Verl U19,AJ1
vfb-lubeck-u19,VfB Lübeck U19,AJ1
1-fsv-mainz-05-uefa-u19,1.FSV Mainz 05 UEFA U19,AJ1
spvgg-erkenschwick-u19,SpVgg Erkenschwick U19,AJ1
vfl-wolfsburg-uefa-u19,VfL Wolfsburg UEFA U19,AJ1
sv-sandhausen-u19,SV Sandhausen U19,AJ1
offenburger-fv-u19,Offenburger FV U19,AJ1
sv-bergisch-gladbach-09-u19,SV Bergisch Gladbach 09 U19,AJ1
jfv-nordwest-u19,JFV Nordwest U19 (- 2023),AJ1
bayer-04-leverkusen-uefa-u19,Bayer 04 Leverkusen UEFA U19,AJ1
1-fc-union-berlin-uefa-u19,1.FC Union Berlin UEFA U19,AJ1
blau-weiss-90-berlin-u19,Blau-Weiß 90 Berlin U19,AJ1
eimsbutteler-tv-u19,Eimsbütteler TV U19,AJ1
tus-koblenz-u19,TuS Koblenz U19,AJ1
djk-arminia-klosterhardt-u19,DJK/Arminia Klosterhardt U19,AJ1
sv-eintracht-trier-05-u19,SV Eintracht Trier 05 U19,AJ1
concordia-hamburg-u19,Concordia Hamburg U19,AJ1
reinickendorfer-fuchse-u19,Reinickendorfer Füchse U19,AJ1
fc-08-villingen-u19,FC 08 Villingen U19,AJ1
arminia-hannover-u19,Arminia Hannover U19,AJ1
sv-rodinghausen-u19,SV Rödinghausen U19,AJ1
1-fc-koln-uefa-u19,1.FC Köln UEFA U19,AJ1
borussia-neunkirchen-u19,Borussia Neunkirchen U19,AJ1
berliner-ak-07-u19,Berliner AK 07 U19,AJ1
vfl-oldenburg-u19,VfL Oldenburg U19,AJ1
sc-vier-und-marschlande-u19,SC Vier- und Marschlande U19,AJ1
vfb-oldenburg-u19,VfB Oldenburg U19,AJ1
vfl-theesen-u19,VfL Theesen U19,AJ1
tsg-sprockhovel-u19,TSG Sprockhövel U19,AJ1
osc-bremerhaven-u19,OSC Bremerhaven U19,AJ1
ksv-baunatal-u19,KSV Baunatal U19,AJ1
fc-schalke-04-uefa-u19,FC Schalke 04 UEFA U19,AJ1
tus-altrip-u19,TuS Altrip U19,AJ1
vfr-solde-u19,VfR Sölde U19,AJ1
fv-lorrach-brombach-u19,FV Lörrach-Brombach U19,AJ1
spvgg-egc-wirges-u19,SpVgg EGC Wirges U19,AJ1
tsg-1899-hoffenheim-uefa-u19,TSG 1899 Hoffenheim UEFA U19,AJ1
vfb-03-hilden-u19,VfB 03 Hilden U19,AJ1
sv-98-schwetzingen-u19,SV 98 Schwetzingen U19,AJ1
asc-dudweiler-u19,ASC Dudweiler U19,AJ1
vfb-kiel-u19,VfB Kiel U19,AJ1
spvgg-andernach-u19-1999-,Spvgg Andernach U19 (- 1999),AJ1
sv-fraulautern-u19,SV Fraulautern U19,AJ1
sv-bliesen-u19,SV Bliesen U19,AJ1
borussia-monchengladbach-uefa-u19,Borussia Mönchengladbach UEFA U19,AJ1
ht-16-hamburg-u19,HT 16 Hamburg U19,AJ1
1-sc-roden-1910-u19,1.SC Roden 1910 U19,AJ1
sportfreunde-eisbachtal-u19,Sportfreunde Eisbachtal U19,AJ1
ksv-hessen-kassel-u19,KSV Hessen Kassel U19,AJ1
vfr-mannheim-u19,VfR Mannheim U19,AJ1
tus-mayen-u19,TuS Mayen U19,AJ1
itzehoer-sv-u19-bis-2010-,Itzehoer SV U19 (- 2010),AJ1
asv-idar-oberstein-u19,ASV Idar-Oberstein U19,AJ1
sg-06-betzdorf-u19,SG 06 Betzdorf U19,AJ1
rendsburger-tsv-u19,Rendsburger TSV U19,AJ1
fv-donaueschingen-u19,FV Donaueschingen U19,AJ1
fc-germania-metternich-u19,FC Germania Metternich U19,AJ1
fc-singen-04-u19,FC Singen 04 U19,AJ1
sg-99-andernach-u19,SG 99 Andernach U19,AJ1
sv-mehring-u19-rhld-,SV Mehring U19 (Rhld.),AJ1
eintracht-frankfurt-uefa-u19,Eintracht Frankfurt UEFA U19,AJ1
mtsv-olympia-neumunster-u19,MTSV Olympia Neumünster U19,AJ1
sc-siemensstadt-u19,SC Siemensstadt U19,AJ1
bfc-preussen-u19,BFC Preussen U19,AJ1
tsb-flensburg-u19,TSB Flensburg U19,AJ1
fc-union-60-bremen-u19,FC Union 60 Bremen U19,AJ1
tus-bremerhaven-1893-u19-1977-,TuS Bremerhaven 1893 U19 (- 1977),AJ1
budelsdorfer-tsv-u19,Büdelsdorfer TSV U19,AJ1
sv-08-kuppenheim-u19,SV 08 Kuppenheim U19,AJ1
fc-dornbreite-lubeck-u19,FC Dornbreite Lübeck U19,AJ1
sv-atlas-delmenhorst-u19,SV Atlas Delmenhorst U19 (- 2020),AJ1
sv-rochling-volklingen-u19,SV Röchling Völklingen U19,AJ1
sv-saar-05-saarbrucken-u19,SV Saar 05 Saarbrücken U19,AJ1
tsv-reinbek-u19,TSV Reinbek U19,AJ1
altona-93-u19,Altona 93 U19,AJ1
heider-sv-u19,Heider SV U19,AJ1
sfl-bremerhaven-u19,SFL Bremerhaven U19,AJ1
greifswalder-sc-u19,Greifswalder SC U19,AJ1
fc-emmendingen-u19,FC Emmendingen U19,AJ1
fc-burgsolms-u19,FC Burgsolms U19,AJ1
eintracht-segeberg-u19,Eintracht Segeberg U19,AJ1
kehler-fv-07-u19,Kehler FV 07 U19,AJ1
fc-stahl-brandenburg-u19,FC Stahl Brandenburg U19,AJ1
sc-rapide-wedding-u19,SC Rapide Wedding U19 (- 2001),AJ1
ludwigshafener-sc-u19,Ludwigshafener SC U19,AJ1
sv-auersmacher-u19,SV Auersmacher U19,AJ1
1-fc-frankfurt-oder-u19,1.FC Frankfurt (Oder) U19,AJ1
tsv-wulsdorf-u19,TSV Wulsdorf U19,AJ1
fc-08-homburg-u19,FC 08 Homburg U19,AJ1
vfb-marburg-u19,VfB Marburg U19,AJ1
sc-staaken-1919-u19,SC Staaken 1919 U19,AJ1
fc-konstanz-u19-2012-,FC Konstanz U19 (- 2012),AJ1
1-fc-phonix-lubeck-u19,1.FC Phönix Lübeck U19,AJ1
afc-wrexham,Wrexham AFC,CNAT
fc-gateshead,Gateshead FC,CNAT
fc-woking,Woking FC,CNAT
fc-halifax-town,FC Halifax Town,CNAT
eastleigh-fc,Eastleigh FC,CNAT
aldershot-town,Aldershot Town,CNAT
fc-bromley,Bromley FC,CNAT
grimsby-town,Grimsby Town,CNAT
forest-green-rovers,Forest Green Rovers ,CNAT
fc-boreham-wood,Boreham Wood FC,CNAT
solihull-moors,Solihull Moors,CNAT
afc-barrow,Barrow AFC,CNAT
fc-barnet,Barnet FC,CNAT
