,Year,From_League,To_League,Longitude,Latitude,Distinction,Season,From_League_name,To_League_name,Fee_total,From_To,Country
441,2019,IT1,ES1,0.91920475053089,41.5941444283982,12,19/20,Serie A,LaLiga,9000000,Serie ALaLiga,
442,2019,IT1,ES1,-0.0466151544568518,41.3785266528715,13,19/20,Serie A,LaLiga,9000000,Serie ALaLiga,
443,2019,IT1,ES1,-1.00797861578819,41.1438366249398,14,19/20,Serie A,LaLiga,9000000,Serie ALaLiga,
444,2019,IT1,ES1,-1.96450904850876,40.8901662772974,15,19/20,Serie A,LaLiga,9000000,Serie ALaLiga,
445,2019,IT1,ES1,-2.91583176085644,40.6176149776032,16,19/20,Serie A,LaLiga,9000000,Serie ALaLiga,
446,2019,FR1,GB1,-1.23348391982723,52.9151915060127,0,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
447,2019,FR1,GB1,-0.902825003039707,51.9487327557259,1,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
448,2019,FR1,GB1,-0.50715773909986,51.007018759067,2,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
449,2019,FR1,GB1,-0.0483169300224944,50.0944164649749,3,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
450,2019,FR1,GB1,0.471569671614159,49.2151578245876,4,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
451,2019,FR1,GB1,1.05009122955678,48.3733201666911,5,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
452,2019,FR1,GB1,1.68456500349082,47.5728072901883,6,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
453,2019,FR1,GB1,2.37204878953728,46.8173313612665,7,19/20,Ligue 1,Premier League,287400000,Ligue 1Premier League,
454,2019,GB1,FR1,2.37176463018962,46.8119779916499,0,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
455,2019,GB1,FR1,2.04162192304799,47.7786132011153,1,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
456,2019,GB1,FR1,1.64645766244475,48.7205383798842,2,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
457,2019,GB1,FR1,1.18810431785012,49.6333855997167,3,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
458,2019,GB1,FR1,0.668687381355062,50.5129217736965,4,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
459,2019,GB1,FR1,0.0906155112653373,51.3550682860493,5,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
460,2019,GB1,FR1,-0.543430637412671,52.1559199056416,6,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
461,2019,GB1,FR1,-1.23051084379869,52.9117628954546,7,19/20,Premier League,Ligue 1,54500000,Premier LeagueLigue 1,
462,2019,FR1,IT1,2.37576335904583,46.814721861778,0,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
463,2019,FR1,IT1,3.24330021862586,46.2823942206911,1,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
464,2019,FR1,IT1,4.12839593265903,45.7798024408189,2,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
465,2019,FR1,IT1,5.03003166459711,45.3075250571899,3,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
466,2019,FR1,IT1,5.94716953862356,44.8661057098327,4,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
467,2019,FR1,IT1,6.8787538343558,44.4560525179903,5,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
468,2019,FR1,IT1,7.82371220208832,44.0778374952224,6,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
469,2019,FR1,IT1,8.78095689717794,43.7318960060688,7,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
470,2019,FR1,IT1,9.74938603215024,43.4186262649002,8,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
471,2019,FR1,IT1,10.7278848450857,43.1383888775321,9,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
472,2019,FR1,IT1,11.7153269828259,42.8915064261303,10,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
473,2019,FR1,IT1,12.7105757975221,42.6782630978858,11,19/20,Ligue 1,Serie A,58500000,Ligue 1Serie A,
474,2019,IT1,FR1,12.7174978118279,42.6726928267669,0,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
475,2019,IT1,FR1,11.8498773442848,43.2048841875529,1,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
476,2019,IT1,FR1,10.9647026934499,43.7073369293251,2,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
477,2019,IT1,FR1,10.0629927867361,44.1794726771023,3,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
478,2019,IT1,FR1,9.14578558534252,44.6207479538932,4,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
479,2019,IT1,FR1,8.21413688945487,45.0306548062949,5,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
480,2019,IT1,FR1,7.26911912290983,45.4087213891996,6,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
481,2019,IT1,FR1,6.31182009872473,45.7545125089371,7,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
482,2019,IT1,FR1,5.34334176691243,46.0676301242274,8,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
483,2019,IT1,FR1,4.36479894602305,46.3477138043676,9,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
484,2019,IT1,FR1,3.37731803987276,46.5944411441248,10,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
485,2019,IT1,FR1,2.38203574093668,46.8075281348576,11,19/20,Serie A,Ligue 1,43200000,Serie ALigue 1,
486,2019,GB1,IT1,-1.23427854516184,52.9131706636476,0,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
487,2019,GB1,IT1,-0.520566824116244,52.1830493259648,1,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
488,2019,GB1,IT1,0.20790454132743,51.4676535905665,2,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
489,2019,GB1,IT1,0.950831789802507,50.7672817664824,3,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
490,2019,GB1,IT1,1.7079051320611,50.0822258980024,4,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
491,2019,GB1,IT1,2.47880888015167,49.412771642898,5,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
492,2019,GB1,IT1,3.26322157905585,48.7591981533076,6,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
493,2019,GB1,IT1,4.06081614073042,48.1217779593345,7,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
494,2019,GB1,IT1,4.87125998049788,47.5007768554058,8,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
495,2019,GB1,IT1,5.69421515572914,46.8964537894407,9,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
496,2019,GB1,IT1,6.52933850676054,46.3090607548722,10,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
497,2019,GB1,IT1,7.37628179998607,45.7388426855707,11,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
498,2019,GB1,IT1,8.23469187306535,45.1860373537101,12,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
499,2019,GB1,IT1,9.1042107821871,44.6508752706201,13,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
500,2019,GB1,IT1,9.98447595132597,44.1335795906666,14,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
501,2019,GB1,IT1,10.8751203234313,43.6343660182004,15,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
502,2019,GB1,IT1,11.7757725134845,43.1534427176107,16,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
503,2019,GB1,IT1,12.6860569633603,42.6910102265249,17,19/20,Premier League,Serie A,167030000,Premier LeagueSerie A,
504,2019,IT1,GB1,12.7196237583851,42.6741634685888,0,19/20,Serie A,Premier League,165000000,Serie APremier League,
505,2019,IT1,GB1,12.0061185048749,43.404486576337,1,19/20,Serie A,Premier League,165000000,Serie APremier League,
506,2019,IT1,GB1,11.277849443949,44.1200882556221,2,19/20,Serie A,Premier League,165000000,Serie APremier League,
507,2019,IT1,GB1,10.5351202526164,44.8206701115389,3,19/20,Serie A,Premier League,165000000,Serie APremier League,
508,2019,IT1,GB1,9.77824063753794,45.5059400122177,4,19/20,Serie A,Premier League,165000000,Serie APremier League,
509,2019,IT1,GB1,9.00752620588409,46.1756122106387,5,19/20,Serie A,Premier League,165000000,Serie APremier League,
510,2019,IT1,GB1,8.2232983337311,46.8294074637844,6,19/20,Serie A,Premier League,165000000,Serie APremier League,
511,2019,IT1,GB1,7.42588403205231,47.4670531490797,7,19/20,Serie A,Premier League,165000000,Serie APremier League,
512,2019,IT1,GB1,6.61561581035955,48.0882833780708,8,19/20,Serie A,Premier League,165000000,Serie APremier League,
513,2019,IT1,GB1,5.79283153805184,48.6928391072973,9,19/20,Serie A,Premier League,165000000,Serie APremier League,
514,2019,IT1,GB1,4.95787430352896,49.2804682463089,10,19/20,Serie A,Premier League,165000000,Serie APremier League,
515,2019,IT1,GB1,4.11109227112894,49.8509257627831,11,19/20,Serie A,Premier League,165000000,Serie APremier League,
516,2019,IT1,GB1,3.25283853594881,50.4039737847007,12,19/20,Serie A,Premier League,165000000,Serie APremier League,
517,2019,IT1,GB1,2.38347097660942,50.9393816995337,13,19/20,Serie A,Premier League,165000000,Serie APremier League,
518,2019,IT1,GB1,1.50335210602553,51.4569262504079,14,19/20,Serie A,Premier League,165000000,Serie APremier League,
519,2019,IT1,GB1,0.612848920243497,51.9563916291977,15,19/20,Serie A,Premier League,165000000,Serie APremier League,
520,2019,IT1,GB1,-0.287667254590446,52.437569566514,16,19/20,Serie A,Premier League,165000000,Serie APremier League,
521,2019,IT1,GB1,-1.19782091706744,52.9002594185502,17,19/20,Serie A,Premier League,165000000,Serie APremier League,
522,2020,L1,ES1,9.94753098878138,51.5279541844924,0,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
523,2020,L1,ES1,8.99619035569207,51.1935781229255,1,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
524,2020,L1,ES1,8.05910817939199,50.821108868387,2,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
525,2020,L1,ES1,7.13780906462055,50.4111524172399,3,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
526,2020,L1,ES1,6.23379193754696,49.9643757563976,4,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
527,2020,L1,ES1,5.34852760706212,49.4815057781561,5,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
528,2020,L1,ES1,4.48345637181647,48.9633280975615,6,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
529,2020,L1,ES1,3.63998567689703,48.4106857742385,7,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
530,2020,L1,ES1,2.81948782395621,47.8244779407568,8,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
531,2020,L1,ES1,2.02329773851804,47.2056583397698,9,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
532,2020,L1,ES1,1.25271079809413,46.5552337723034,10,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
533,2020,L1,ES1,0.50898072464312,45.8742624597209,11,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
534,2020,L1,ES1,-0.206682455197551,45.1638523220285,12,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
535,2020,L1,ES1,-0.893114378788837,44.4251591753224,13,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
536,2020,L1,ES1,-1.54919824187341,43.6593848513106,14,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
537,2020,L1,ES1,-2.17386661558281,42.8677752419684,15,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
538,2020,L1,ES1,-2.76610318311241,42.0516182725093,16,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
539,2020,L1,ES1,-3.3249443932385,41.2122418059697,17,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
540,2020,L1,ES1,-3.84948102798739,40.3510114828145,18,20/21,Bundesliga,LaLiga,5000000,BundesligaLaLiga,
541,2020,ES1,L1,-3.86242229864938,40.3307214714556,0,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
542,2020,ES1,L1,-2.91096616914193,40.6647687500532,1,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
543,2020,ES1,L1,-1.97375533137846,41.036914146766,2,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
544,2020,ES1,L1,-1.05231459942673,41.4465521921377,3,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
545,2020,ES1,L1,-0.148143129862877,41.8930164172919,4,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
546,2020,ES1,L1,0.737288017311553,42.3755804382561,5,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
547,2020,ES1,L1,1.60253827204036,42.8934591377674,6,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
548,2020,ES1,L1,2.44619989797718,43.4458099426346,7,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
549,2020,ES1,L1,3.26690028283051,44.0317341945796,8,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
550,2020,ES1,L1,4.06330417156294,44.6502786123279,9,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
551,2020,ES1,L1,4.8341158388113,45.3004368425685,10,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
552,2020,ES1,L1,5.57808119699311,45.9811510972607,11,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
553,2020,ES1,L1,6.29398983666968,46.6913138746239,12,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
554,2020,ES1,L1,6.98067699584615,47.4297697610098,13,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
555,2020,ES1,L1,7.6370254550045,48.1953173107258,14,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
556,2020,ES1,L1,8.26196735478636,48.9867110007517,15,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
557,2020,ES1,L1,8.85448593336835,49.8026632571681,16,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
558,2020,ES1,L1,9.41361718070317,50.6418465500008,17,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
559,2020,ES1,L1,9.93845140693526,51.5028955530727,18,20/21,LaLiga,Bundesliga,3700000,LaLigaBundesliga,
560,2020,L1,FR1,2.373990788677,46.8151312885301,0,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
561,2020,L1,FR1,3.33787085411091,47.1012360918917,1,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
562,2020,L1,FR1,4.28041882571043,47.4512704620343,2,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
563,2020,L1,FR1,5.19739985328873,47.8636617011617,3,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
564,2020,L1,FR1,6.08469395845426,48.336556943246,4,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
565,2020,L1,FR1,6.93831454559573,48.8678314789201,5,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
566,2020,L1,FR1,7.7544263135806,49.4550983017563,6,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
567,2020,L1,FR1,8.52936248769049,50.0957188330409,7,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
568,2020,L1,FR1,9.25964129437052,50.7868147768588,8,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
569,2020,L1,FR1,9.94198160477199,51.5252810522219,9,20/21,Bundesliga,Ligue 1,15000000,BundesligaLigue 1,
570,2020,FR1,L1,9.94956172111757,51.520763926178,0,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
571,2020,FR1,L1,8.98554693765282,51.2351133768894,1,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
572,2020,FR1,L1,8.04283411925509,50.8855232153057,2,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
573,2020,FR1,L1,7.12565885676478,50.4735641434025,3,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
574,2020,FR1,L1,6.23814200126717,50.0010870854885,4,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
575,2020,FR1,L1,5.38427114918662,49.4702148720371,5,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
576,2020,FR1,L1,4.56788272609127,48.8833327018501,6,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
577,2020,FR1,L1,3.7926447497057,48.243077425404,7,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
578,2020,FR1,L1,3.06204034957667,47.552325697531,8,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
579,2020,FR1,L1,2.37935211743811,46.8141810526632,9,20/21,Ligue 1,Bundesliga,18750000,Ligue 1Bundesliga,
580,2020,L1,GB1,9.94808959143682,51.524941009034,0,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
581,2020,L1,GB1,8.97197213328501,51.8597782601902,1,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
582,2020,L1,GB1,7.98286779465887,52.1540466481995,2,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
583,2020,L1,GB1,6.98246188476682,52.4072447767938,3,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
584,2020,L1,GB1,5.97245896927115,52.6189412282541,4,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
585,2020,L1,GB1,4.95457996592295,52.7887752984918,5,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
586,2020,L1,GB1,3.93055921233492,52.9164576116429,6,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
587,2020,L1,GB1,2.90214151088858,53.0017706131284,7,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
588,2020,L1,GB1,1.8710791558108,53.0445689403394,8,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
589,2020,L1,GB1,0.839128947485076,53.0447796703172,9,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
590,2020,L1,GB1,-0.191950800914948,53.0024024440044,10,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
591,2020,L1,GB1,-1.22040325936971,52.917509466857,11,20/21,Bundesliga,Premier League,189000000,BundesligaPremier League,
592,2020,GB1,L1,-1.23339818829052,52.9154848567832,0,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
593,2020,GB1,L1,-0.257228145543142,52.5808009394623,1,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
594,2020,GB1,L1,0.731922404912512,52.2866879247828,2,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
595,2020,GB1,L1,1.73236807512891,52.0336469442759,3,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
596,2020,GB1,L1,2.74240423169714,51.8221091479002,4,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
597,2020,GB1,L1,3.76030990022755,51.652434969416,5,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
598,2020,GB1,L1,4.78435069767331,51.5249135122518,6,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
599,2020,GB1,L1,5.81278178750069,51.4397620569085,7,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
600,2020,GB1,L1,6.84385085267072,51.3971256907404,8,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
601,2020,GB1,L1,7.87580108136673,51.3970770607452,9,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
602,2020,GB1,L1,8.90687416038038,51.4396162497823,10,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
603,2020,GB1,L1,9.93531327105591,51.5246707764316,11,20/21,Premier League,Bundesliga,72700000,Premier LeagueBundesliga,
604,2020,L1,IT1,12.7194664000327,42.6750640283958,0,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
605,2020,L1,IT1,12.5775158771036,43.7003755934881,1,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
606,2020,L1,IT1,12.3932444835764,44.718932322394,2,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
607,2020,L1,IT1,12.1669681089005,45.7289881420077,3,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
608,2020,L1,IT1,11.8990746500689,46.7288115520092,4,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
609,2020,L1,IT1,11.590023346661,47.7166885931099,5,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
610,2020,L1,IT1,11.2403439935853,48.6909257852271,6,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
611,2020,L1,IT1,10.8506360328727,49.6498530305534,7,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
612,2020,L1,IT1,10.4215675260754,50.5918264765415,8,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
613,2020,L1,IT1,9.95387400903436,51.515231333898,9,20/21,Bundesliga,Serie A,6700000,BundesligaSerie A,
614,2020,IT1,L1,9.9485571835693,51.5248145907371,0,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
615,2020,IT1,L1,10.0906043401725,50.499516408854,1,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
616,2020,IT1,L1,10.2749717305513,49.4809770518153,2,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
617,2020,IT1,L1,10.5013433006923,48.4709425629468,3,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
618,2020,IT1,L1,10.7693309904126,47.471144406002,4,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
619,2020,IT1,L1,11.0784753985965,46.4832964969793,5,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
620,2020,IT1,L1,11.4282465707293,45.5090922660211,6,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
621,2020,IT1,L1,11.8180449073784,44.550201754431,7,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
622,2020,IT1,L1,12.2472021920635,43.6082687517851,8,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
623,2020,IT1,L1,12.7149827367549,42.684907978046,9,20/21,Serie A,Bundesliga,54500000,Serie ABundesliga,
624,2020,ES1,FR1,2.37400008367352,46.8112151872169,0,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
625,2020,ES1,FR1,1.50131713707591,46.2950131220792,1,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
626,2020,ES1,FR1,0.665500543881693,45.7210351435156,2,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
627,2020,ES1,FR1,-0.129630793812144,45.0919037954237,3,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
628,2020,ES1,FR1,-0.880443867570952,44.4104936211472,4,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
629,2020,ES1,FR1,-1.58350816208172,43.6799180294944,5,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
630,2020,ES1,FR1,-2.23561132940773,42.9035150693647,6,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
631,2020,ES1,FR1,-2.83377386642184,42.084832177979,7,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
632,2020,ES1,FR1,-3.37526272835613,41.2276099724012,8,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
633,2020,ES1,FR1,-3.85760381626696,40.3357651584073,9,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,
634,2020,FR1,ES1,-3.86254233785258,40.3319845511868,0,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
635,2020,FR1,ES1,-2.98977831638016,40.848049527869,1,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
636,2020,FR1,ES1,-2.15387157234636,41.4218962082755,2,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
637,2020,FR1,ES1,-1.35864141975335,42.0509026484187,3,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
638,2020,FR1,ES1,-0.607721318527698,42.7321948756678,4,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
639,2020,FR1,ES1,0.095457727001893,43.4626600201222,5,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
640,2020,FR1,ES1,0.747682844593614,44.2389605375233,6,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
641,2020,FR1,ES1,1.34597397392136,45.0575494587178,7,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
642,2020,FR1,ES1,1.88759748267034,45.9146865959982,8,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
643,2020,FR1,ES1,2.37007865668653,46.8064556322709,9,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,
644,2020,ES1,GB1,-3.86656631069273,40.3330288573205,0,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
645,2020,ES1,GB1,-3.50117836266055,41.2574101804816,1,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
646,2020,ES1,GB1,-3.16218692218413,42.1917944624876,2,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
647,2020,ES1,GB1,-2.84986539324417,43.1354281020622,3,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
648,2020,ES1,GB1,-2.56446566995682,44.0875500381206,4,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
649,2020,ES1,GB1,-2.30621793341553,45.0473923635822,5,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
650,2020,ES1,GB1,-2.07533046604502,46.014180944704,6,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
651,2020,ES1,GB1,-1.87198948361698,46.9871360454364,7,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
652,2020,ES1,GB1,-1.69635898506291,47.9654729562978,8,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
653,2020,ES1,GB1,-1.54858062020555,48.9484026272592,9,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
654,2020,ES1,GB1,-1.42877357551507,49.9351323041305,10,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
655,2020,ES1,GB1,-1.33703447798266,50.9248661679344,11,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
656,2020,ES1,GB1,-1.27343731718879,51.916805976751,12,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
657,2020,ES1,GB1,-1.2380333856289,52.9101517095179,13,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,
658,2020,GB1,ES1,-1.23079067911815,52.9137918641723,0,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,
659,2020,GB1,ES1,-1.59603341971231,51.9893531568372,1,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,
660,2020,GB1,ES1,-1.93487808179957,51.0549156371757,2,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,
661,2020,GB1,ES1,-2.24705137977919,50.1112329494015,3,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,
662,2020,GB1,ES1,-2.53230153908652,49.1590661941578,4,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,
